																															Class	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA
																															File type	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA
328	7.712	157.09718	Unknown	[M+ACN+H]+	adduct linked to 120_[M+ACN+H]+	0.938	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	96.72	180821_Poo_Day1Poo_DDApos20	157.09732:748211 158.10067:106980 159.10403:0	50.91835:1839 53.77992:1806 61.97535:1561 63.83496:1697 64.74383:1619 66.54911:1666 70.06587:11691 72.08154:18176 77.64361:1834 86.09679:1847 94.03458:1602 95.0496:6975 95.06094:3762 96.08134:12350 98.09696:9103 107.84474:1839 111.09209:2781 113.10773:169524 114.09183:9687 114.11087:8920 115.96445:4290 127.59113:1674 140.10704:1942 141.00069:9026 141.13875:4977 145.27962:1865 152.42035:1605 153.68692:1861 156.10223:3099 156.11392:2302 156.12184:1997 156.14977:7225 156.17487:3436 157.09732:366573 157.1337:26526 157.17015:31296	725191	576179	530920	242740	471586	778619	337741	14792132	12183239	3451982	16192303	15395547	16255926	12608757	12655967	13725375	8407732	7138566	8326603	9303205	8308878	8752887	13908264	14337296	2201841	15266978	4668305	4372594	4440894	5198926	4931418	4593004	13193292	15917031	10772441	4021101	6794585	4624550	6231976	9489844	3697436	16124551	14242039	26948642	5846317	7603482	6187229	15786630	11042368	18658256	22573242	21194032	34520176	6855766	11858346	6602078	20130052	16785946	22194078	3566089	18887042	45430076	6829034	8046710	7518784	23159992	22612514	17933818	22618296	18101166	35490772	5338465	6597888	7648339	17735162	16613420	20894420	19233374	21275780	28573578	6731993	7711414	5826080	16116465	2308246	16308564	14790653	20710446	22837498	6518902	2203516	6589204	14429407	12041124	4167912	14263680	24629638	23839306	11504593	6084134	6837244	8744657	13467323	9681013	19547098	23943346	35266768	7345323	7709886	9380692	5102672	7513741	6456596	17368662	16848898	19163354	6115488	4738538	8208602	11524648	3053825	11835858	20504934	19221978	50354512	1611012	9888449	7190342	4959190	5095376	15856521	279959	1806688	1470907	15662729	20410484	18030588	1719651	399376	1851666	16911186	5209925	19789726	16493414	20565746	18122586	12136683.2319135	8794829.53411703
329	7.04	157.09718	Unknown	[2M+Na]+	adduct linked to 14_[M+H+NH4]+	0.911	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	141.22	180821_Poo_Day1Poo_DDApos20	157.09732:784676 158.10067:81422 159.10403:0	53.20512:1544 56.05035:1988 58.06595:3305 58.1055:2249 63.33295:1846 70.06589:13270 72.08153:16232 75.2785:1915 76.89956:1863 95.04965:5357 95.06097:2736 96.08127:15960 98.09706:11386 111.09209:11645 112.07579:2311 113.10773:173438 114.09176:10299 114.11118:5104 115.96428:2743 122.83781:1850 127.89474:2200 139.12311:3448 139.23225:1986 141.0005:2741 141.13884:4704 153.32632:1972 156.14986:4124 157.09732:823946 157.1338:26218 157.17017:33283	161977	251435	345609	593807	173849	673542	131446	15992198	12920263	16265869	17996778	18675352	18968046	14406022	15053901	15577691	9596802	8484904	9856659	10846109	11360258	10761264	15017859	16975736	18941036	17291774	8493661	7270320	7381422	8707861	8046848	8597842	24711690	30826578	22450940	6976145	16842762	11122505	5215548	7410184	6863578	14955138	15858176	25473696	6157490	9066470	7737774	13547150	9078545	15218428	26390292	21479126	35024012	8412026	10329965	9275702	18422668	14636805	18854296	26009802	19622400	44689120	9820189	11568447	10109681	18491190	17556562	14098365	32025880	20289102	43271880	8400422	10093453	11963911	14087213	13532093	19891344	39443500	32811506	56908812	10439003	12993848	8186078	12323774	12048227	11771373	22513976	34222004	30455276	7914629	11219119	9856435	10204612	9446516	9856540	21969362	24575290	41351668	12033950	7651513	7804048	5759054	10211994	7861852	37072088	40661280	66418860	10213855	11880056	12848858	6504356	5898906	5684901	26459144	23640442	23898270	10163825	6910022	9937567	9121230	7758048	9091004	25497342	24717276	70880376	12044716	13542101	11985907	17590394	14967228	12129952	599139	121530	504256	15581008	20117582	20036636	689452	287904	292676	16863900	21173824	21281930	17050618	20810758	19944610	15536881.2879923	11787861.1309645
330	9.979	157.16995	Unknown	[2M+Na]+	adduct linked to 271_[M+DMSO+H]+	0.473	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	29.35	180821_Smp_MS12C115m_B	157.16995:292679 158.1733:16019 159.17666:0		540741	469898	2070429	849309	3668834	5572942	5925996	254197	2614079	5789834	5072193	1060459	1094771	3124744	3162309	3405552	3486846	1482741	5389798	5043004	6381500	1683686	464623	3115544	325748	1388764	893212	1949172	3575914	5172842	771416	686165	6466766	1570829	5650998	2391940	815857	640497	4482669	3859604	5281327	5527311	3730499	1384984	4748822	2819392	5419918	3430632	5644138	1519606	5473918	6105103	5422647	4597524	5025588	5350306	776371	710400	4027232	5077851	5969160	5461274	5796276	1747435	5943134	5543616	3259523	5341773	913867	656330	2947944	5644288	3465202	520639	1178877	7030031	582636	855789	4024086	1115114	5477168	4175406	3948089	1011062	5077053	1763577	736335	305688	970757	2220066	773103	4642402	687012	1035426	3222729	5544236	2236675	7203984	5701596	3022476	5569576	6220136	5727279	4966624	3862096	4712976	4471042	278341	6809076	5059040	3290376	257418	5121892	5612998	4854941	5130426	4799888	1494016	5490628	2195286	5785656	5683994	2061708	702100	5343450	738401	5594372	5193198	5383983	766097	1578100	574038	460653	250010	3551583	579498	268661	1039016	683334	952652	2454794	622503	659635	2070202	449105	644141	3165799.76637414	2118187.09764572
331	10.734	157.17007	Unknown	[M+H]+		0.39	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	49.02	180821_Poo_Day1and2Poo_Half1	157.17007:745644 158.17342:111884 159.17678:25813		1030129	503113	443543	799716	37672	21838	5925996	1014263	889035	858218	614110	5653487	6770416	376705	390383	410775	54817952	32198518	32546320	40882888	6381500	6899288	596993	486468	185039	448190	209699	288285	323451	266850	6043078	6512986	36961	55557	21818	113523	5974642	9147688	5669	14104	416852	5576624	73675	6349426	511945	89031	23326	82000	31397	8568673	36143	10782	5422647	33521	69060	82180	7860342	5486354	88008	9064	45203	33329	14865	91869	41679	16897	53459	249422	8094142	6215019	32356	26737	8903	6471672	6134594	7030031	6607344	6602983	6915	7246296	47161	8012209	16955	6834098	50225	107492	6769402	9146137	6086936	29944	7652059	7425	7942460	5713484	74268	13577	59066	62696	8974	27078	50056	211318	60502	198232	13688	4712976	444124	7126036	60221	170391	54388	5572019	1258508	21002	391650	19259	34223	25294	33707	22394	66324	11406	29714	7723056	107521	8228084	61629	157949	54602	5633312	4792	454010	1086861	666551	778310	4596355	8619898	484737	307557	1173640	952336	4360736	8547452	845362	4835468	7478116	3235952.35789678	7075423.88843917
332	8.077	158.08107	Unknown	[M+H]+		0.63	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.96	180821_Smp_MS12C1DCM_B	158.08107:345455 159.08442:58843 160.08778:1106689		500217	282811	342669	753436	509084	533553	614868	5340582	3509628	4406054	3768254	5864343	4815004	1138391	1726046	1899201	5805278	2703140	523276	1973456	2752394	3360422	1520174	1035428	232392	1234062	4140500	4979144	4000355	6018712	5350923	6466186	6773734	6627324	4503379	4742764	7309033	4165985	242466	174195	1530605	6573536	4242416	7757936	5078644	5093392	3219989	3877677	2202208	4440368	3576398	4362436	4017584	4132672	5522401	3581337	4125239	2780166	1383415	3637727	2954666	3161112	6095604	6429838	5855030	218810	912190	181563	5892011	6772975	5887805	2990777	4951198	4945738	5035842	2252927	3637645	5884462	4875844	7643754	2801137	5314631	2761009	4407986	487793	3384133	5510958	5462004	5646160	4022563	5400820	3319128	4422425	5986056	262603	5372730	4094577	7313652	3725038	4555756	3720315	1214035	2060309	2575208	5008596	9210324	8358446	6786490	8272256	6315108	441905	5240661	3281403	6494880	5101412	6148990	4833269	594569	4875156	3335429	2217152	2514075	3818177	5675416	5218510	6733190	5191280	3620295	1885168	2458989	285951	587257	356785	851150	4631534	5883678	3904754	1581013	497323	1782595	5546718	5444021	6571194	6038159	5865073	6146716	3861512.94392123	2179095.32478068
333	9.765	158.08131	Unknown	[M+H]+		0.308	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.08	180821_Smp_MS10C2DCM_C	158.08131:366362 159.08466:58725 160.08802:2063671		558794	394436	321778	176800	439965	525652	395918	3573256	438444	250790	341756	155811	229329	254338	73558	85582	4022430	372806	1348239	1173985	175608	228855	16069	25919	87929	75925	2913442	2696706	1903775	2274154	6881211	7016049	243772	1896848	117636	3474605	7309033	145658	197258	220741	113157	285921	3750305	295260	1782082	5044808	1793976	1970531	126189	4440368	3576398	2304648	234325	4132672	203982	1749784	57701	112273	881257	278447	286453	316806	240917	5632142	186060	272322	75014	147791	184073	228505	130623	2010874	2141944	80524	266293	236953	231809	187642	1922740	232574	211262	2585564	158378	4407986	94922	1124371	209198	112768	9227613	927883	2409341	1221994	265550	225093	316629	258772	341602	133702	87187	4555756	60880	1956112	253793	399786	453883	289758	119938	1673285	55862	777616	871741	5240661	164559	74386	1259684	464408	1375709	2410622	369250	177532	409833	278051	475271	227740	285994	1963984	1765519	2120107	185957	344500	494354	543305	906445	309457	997780	77584	90779	386877	144875	356590	4250708	412826	408296	6038159	201752	6131890	1221333.37780929	1772758.10479572
334	7.377	158.10049	Unknown	[M+IsoProp+Na+H]+	adduct linked to 311_[M+DMSO+H]+	0.295	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.14	180821_Smp_MS7C1DCM_C	158.10049:203232 159.10384:23800 160.1072:1195176		800727	296162	188941	978342	823601	1223871	597499	2693738	2364746	1901393	1644263	2047169	6878638	284243	1529224	1469371	1001373	423972	1474039	2014802	1487384	3982618	1228760	8662	98788	70968	3165350	174079	932866	1971786	1706621	7220227	2879330	172931	1200173	353999	69670	4435696	1592034	1545344	1476720	72502	4736398	8055784	165397	1814034	267819	2916414	3019090	4557352	2615601	2167596	2775910	1116692	915689	1520054	3596442	2592108	3684302	3083979	1934691	3741355	2154450	5880272	1244061	3504185	2745142	2263703	3741923	7045522	7094195	1544855	150668	7484428	2300261	80179	4734129	6202330	2403529	7889514	1734045	5120080	2071889	5069570	1886804	5137495	2912610	3825368	3851170	3847806	5571374	793058	4884184	974994	3275688	112943	1656841	4343362	1222918	2757538	54121	1209544	1629562	247859	2314015	4045384	6175950	1796480	8763631	111968	2645346	1497514	1359682	1729730	2373232	2037064	2022138	593447	1455203	2254738	1562098	1480771	3228554	3200292	4245305	6914304	423814	2190210	2386703	2458951	2517705	2341321	151947	382142	2371810	1688973	2528945	579039	837081	688593	3111733	1735076	6593996	3481841	2146260	1901734	2443412.44797464	1963640.93772876
335	10.649	158.11751	w/o MS2:Ingalls_Methyl 3-methylthiopropionate	[M+H]+		0.336	False	6.737	158.1176					530	True	True	False		False	False	null	null	100	99.9	null	null	null	11.34	180821_Std_4uMStdsMix2InH2O_3	158.11751:643356 159.12086:66585 160.12422:114292		128632	176143	32568	117478	92516	20982	164188	594189	453290	602899	466387	678672	784998	396141	9527	17999	478837	277759	6382	264155	474500	383023	16614	5616	489238	443742	691788	569334	554759	518721	772978	798917	976386	652846	477729	683975	867149	596736	179556	9926	97844	16574	841996	1031083	1286410	745878	500740	444958	946875	759699	578196	726203	725801	583566	741147	512366	9759	511821	711462	591800	476539	753156	932640	801633	569408	519557	526935	26520	1064287	993056	854606	8750	702084	966204	469911	490209	527474	626137	648765	795124	1217371	1042522	2177534	386253	307609	401635	16840	641030	874434	559680	900230	542147	280405	47180	277000	483464	653458	699032	1143614	741381	34732	162962	11480	96318	2010479	1068235	1111352	883989	860185	805002	187006	17222	6703	610518	971597	522984	660922	571310	707109	248186	335504	47401	465345	603594	1063615	1151091	797982	760294	412488	1254667	451074	289926	273428	145325	738912	695610	106401	431304	13413454	10911426	792922	756845	904410	732011	610498	869610	719182.868374759	1410850.66897289
336	5.654	158.11766	Unknown	[M+ACN+Na]+	adduct linked to 210_[M+H]+	0.479	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.58	180821_Smp_MS10C2DCM_C	158.11766:1616863 159.12101:153479 160.12437:43694		135511	513523	88696	149517	127670	219209	95829	5668882	7559264	2952691	5459241	8109308	3426278	1974061	2420647	2823566	2207399	3336693	1747166	429994	1959869	1736809	517061	512873	195047	1238290	10502398	8683618	6301524	7790076	8915764	7149418	2504028	6456155	2585407	8793311	9415559	6192806	1152838	175980	2427640	2874732	5068826	3604508	6559487	10442543	6832961	1687615	885370	2725273	11264044	3281294	7732434	7082966	7718776	8969618	6616720	1599439	11675816	451510	2181270	3060994	7993300	16425843	5409488	1746836	2300719	1420981	3470508	3407076	5604221	6275390	5413034	10929145	1738498	1710986	2251045	2527980	8428741	7704334	7971684	7104175	5088468	1005266	4991152	566717	2423044	1681666	50315228	6859828	10738787	8588136	1005021	894321	1436095	6774006	27258048	7633165	14594283	10771030	8777248	2347118	1250134	986837	536356	2249056	2044135	12279635	15488985	13862252	1348454	3047089	1682705	5884330	2521909	31720554	6323716	8299282	4416320	1944928	4606593	5828344	4589456	2312239	12780776	3148230	9545655	3471590	2403504	1798947	4754216	1070114	1502557	1464009	12206544	18235832	18142180	515094	150485	72722	5145029	10000549	9792539	5584953	3948162	9212870	5539180.05666738	6222431.00673071
337	9.212	158.11771	Unknown	[M+3ACN+2H]2+	adduct linked to 526_[M+H]+	0.911	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	100	61.66	180821_Poo_Day1Poo_DDApos35	158.11761:624187 159.12096:67471 160.12432:265317	51.44646:1648 52.01307:1645 58.0659:4736 59.24773:1980 60.0814:1967 63.79462:1784 70.06582:16851 72.08146:37979 75.10135:1825 81.33201:1756 86.09667:1674 95.04954:5459 96.08114:5489 98.09689:23684 99.04437:3566 113.10767:44965 114.09155:4350 114.11095:7405 115.12311:5194 116.07079:6011 116.10728:12958 128.26651:2163 133.06:1822 141.00052:3441 141.13852:6904 142.08643:1965 142.12267:2154 146.02516:1780 157.08682:23250 157.09724:4617 157.13368:6974 157.17003:26064 158.08939:5802 158.09662:15652 158.11758:509454 158.15401:5688 158.16502:5979 158.17278:3865	191717	266379	90216	117469	244395	214069	62384	15995770	9308149	16564506	13185860	12467135	12666018	10024596	10096439	10723506	8461658	4940317	6240432	9314590	10528973	10223492	10124805	10267686	5654458	4603238	3085062	7814520	5171462	5141994	4971108	4913927	12217782	12582134	11442051	7643161	11218069	5232687	2721754	19315692	12719473	16701872	13981641	948625	6976496	14106175	10595068	10354223	14430919	19265042	15599399	15430995	21068752	11879677	15770306	597810	14051175	15785921	14495850	15997407	9477500	15331639	7934236	9504701	10469893	2329484	10522128	9363756	11057825	1188798	14843870	9305629	7775856	9934408	14205788	14573230	13525905	9548979	10502322	11225353	7643440	877759	7414569	11939947	16565157	11672778	8954093	17689868	12261629	7333480	373251	7831920	14183325	9641816	13536722	12753397	29741028	17153374	10964778	9775073	7687664	15304653	14055641	1055824	8294088	13567629	864418	8796987	8985105	10987566	11530096	18673518	1953747	10675532	13666461	11855501	7245698	5180842	9020773	17567870	19355600	24868148	10887060	10200624	24094896	490114	9983823	8551663	17943290	11922751	10751904	401078	89700	136174	12885866	16371584	24695740	21406434	13532597	20803	18810354	14704442	21984904	18547296	21787400	14581972	10573363.1465111	6058243.91620417
338	6.421	159.02769	Unknown	[M+Na]+	adduct linked to 225_[M+H]+	0.733	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	28.71	180821_Smp_MS12C1DCM_B	159.02769:573784 160.03104:38720 161.0344:0		4003	6965	9739	75324	5959	2879	8550	4232987	2239213	3461927	4005006	3829722	5962574	1105425	1151791	1176707	2165674	1141775	1555951	1966582	3276630	3224700	945435	166289	2004739	705780	3514477	2186728	4031672	2604668	4028403	3195562	3115458	1771043	1751081	2017872	9674328	5564352	965219	1637680	2104169	3271696	4751984	6484713	3005213	3506021	3827272	1361512	1910486	2180648	2207964	3001154	5555444	3057110	3263452	3942070	1351536	1363375	6032578	3798213	2912215	5878462	1980459	4165865	4065670	1393531	1147990	1453439	1938551	2271897	2421612	2617952	2485021	5334806	1382004	1436768	1421913	2398118	3838504	4002580	2887468	5276844	3707547	426507	2175012	1498177	5862156	5043154	5159622	1265462	11018061	6978114	2597596	2904089	1373262	4980324	1702466	8484744	4704645	3579696	5077881	3297538	1710353	2361023	5492463	14414346	8896482	4630706	4613590	6621556	752965	1555292	1975475	3862592	8360804	7956281	3012082	3954448	7598072	1461414	2175300	3625695	2530227	2740862	5972668	9148860	6919459	7228942	1543351	1890932	1379497	0	0	8425	6611634	2552458	4291148	5042	1549092	1405680	6548111	4996333	1444017	3019556	3305105	2941360	3247115.71876839	2422923.59981453
339	11.142	159.07634	Unknown	[M+DMSO+H]+	adduct linked to 107_[M+CH3OH+H]+	0.966	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	135.66	180821_Poo_Day1Poo_DDApos20	159.07663:231540 160.07998:0 161.08334:0	55.50109:1572 60.16283:1444 60.69729:1781 61.34013:1625 63.06792:1410 70.06591:13961 72.04527:2399 72.08153:94718 73.08495:2585 76.14793:1792 76.9287:31391 77.75568:2187 83.0611:2689 83.32927:1557 84.04499:2173 86.08439:4936 87.09222:4198 88.07655:1873 95.04968:3169 98.09702:38637 99.10036:3510 99.98037:2661 100.11276:2141 110.04515:1551 112.07208:5276 113.07143:34208 114.0757:1752 114.0918:2040 114.11105:2709 115.12337:38458 116.10738:27717 117.06609:3412 117.95511:4163 117.99081:22313 118.9917:1936 124.28745:1604 129.12224:1770 135.96524:5801 136.0013:26383 141.00078:3350 141.00668:4261 141.13884:14176 141.14433:1884 141.14728:1831 142.12274:10325 143.15472:2471 153.97586:3442 158.09676:7304 158.15427:3730 158.16582:13834 158.17305:3306 159.01712:3783 159.07664:192112 159.14938:35933 159.16927:1773	482706	194134	769052	388282	1039658	1287928	910529	6149937	3881186	5314492	4943280	6088020	6824396	1877007	1909218	1928378	3382796	2174071	2893594	2765394	4224130	4360525	2032290	2076642	2253660	2508878	5288044	5349923	6502402	6607316	8448548	7988056	7321820	6853624	2592150	9977298	7099556	8063636	5233116	9889946	5391890	2292259	7503393	6199231	4027752	6102988	5685838	6823865	4929314	4782624	3132160	3581664	3550410	3357538	3760108	6446494	4040322	3208096	4945734	3715208	3087398	3703159	10619694	19648558	10544503	2603912	6982692	3238634	2780481	3603392	2668144	3025344	2523749	5075418	4796492	2716652	1580457	2775211	2812966	2773488	1936860	2635871	2384175	2420618	3065780	1709230	2163380	4689024	3892877	3342805	4337206	2438316	4227954	2608050	2608820	700192	1924745	2205035	5886878	1842882	1679515	2925751	2563690	1853430	1621840	2525846	2521640	5839990	2365831	2702453	2264832	3341311	2653968	2765914	2082525	1589401	1365074	1482674	2455306	2945102	2335608	14893304	1964172	3676819	6275816	2743022	1579659	1469113	2975918	3457274	2479414	35324	102466	55153912	6818930	7240904	7772656	143517264	170398128	2319190	120558360	153835312	139665056	7514050	7621440	7957642	9190687.58631207	26439815.3593007
