"feature","mzmed","rtmed","avgarea","C13","X2C13","S34","S33","N15","O18","Na","NH4","H2O_H","K","X2H"
"FT1340",317.991094500912,789.467834472656,64719418.3214196,0,0,13474064,0,0,0,0,0,0,0,0
"FT1341",318.11217724261,99.8267822265625,376949.161102286,0,0,0,0,0,0,0,0,0,0,0
"FT1342",318.992188178095,788.12109375,9681716.27846087,0,0,0,0,12800143,0,0,0,0,0,0
"FT1344",321.106004140816,580.653047775391,552107.681414087,0,0,0,0,0,0,0,0,0,0,0
"FT1345",321.242523193359,109.929130554199,462234.404670698,0,0,0,0,0,0,0,0,0,0,0
"FT1346",322.8474569955,184.507926940918,7748869.3619945,0,0,0,0,0,0,0,0,0,0,0
"FT1348",324.845592158852,183.669761657715,9896564.28965535,0,0,0,0,0,0,0,0,0,0,0
"FT1349",325.088214027112,401.824040602539,3626602.57066141,0,0,0,0,0,0,0,0,0,0,0
"FT1350",325.237338831311,101.456848144531,1502629.3141183,0,0,0,0,0,0,0,0,0,0,0
"FT1351",326.05631860779,312.069213867188,6645588.35695516,0,0,0,0,0,0,0,0,0,0,0
"FT1352",326.843806052742,186.184913635254,8902574.33825119,0,0,0,0,0,0,0,0,0,0,0
"FT1353",327.201302752293,113.442863464355,970996.259666413,0,0,0,0,0,0,0,5873532,0,0,0
"FT1354",328.08558892594,401.732482910156,2033121.35759657,0,0,0,0,0,0,0,0,0,0,0
"FT1355",328.841995647612,187.473724365234,2369345.23914936,0,0,0,0,0,0,0,0,0,0,0
"FT1356",329.134310043092,545.563110351562,23170651.9981296,0,0,0,0,0,0,0,0,0,0,0
"FT1357",330.059736560966,355.373657226562,102648482.4211,9825164,0,0,0,0,2313423,0,0,0,0,0
"FT1358",330.137809131044,544.098602294922,5495774.42722243,0,0,0,0,0,0,0,0,0,0,0
"FT1359",330.140822155021,360.544616699219,1248192.50095092,0,0,0,0,0,0,0,0,0,0,0
"FT1361",332.083055437044,597.838684082031,1675852.33166046,0,0,0,0,0,0,0,0,0,0,0
"FT1362",332.561876072965,643.641235351562,2414236.06245902,0,0,0,0,0,0,0,0,0,0,0
"FT1363",333.123338474686,121.478199005127,462779.397288171,0,0,0,0,0,0,0,0,0,0,0
"FT1364",333.129303978768,605.887786865234,28576149.8045828,3981743,0,0,0,0,0,0,0,0,0,0
"FT1365",333.1691211701,420.538345336914,1987900.65638319,106035,0,0,0,0,0,0,0,0,0,0
"FT1366",333.968542305859,786.841796875,13455745.2800684,0,0,0,0,0,0,0,0,0,0,0
"FT1368",334.874115116029,1271.4112165625,21656286.7815891,0,0,0,0,0,0,28963385,0,0,0,0
"FT1371",335.206237792969,119.48201751709,390050.257026335,0,0,0,0,0,0,0,0,0,0,0
"FT1372",336.053122034753,552.128356933594,36632218.7745634,0,0,75817076,0,0,0,0,0,0,0,0
"FT1373",336.095939795014,649.915466308594,551086.450649741,0,0,0,0,0,0,0,0,0,0,0
"FT1374",336.165145982458,134.071716308594,919703.331409168,0,0,0,0,0,0,0,0,0,0,0
"FT1375",337.153217555913,603.510598925781,587387.648853345,0,0,0,0,0,0,0,0,0,0,0
"FT1377",338.180925727682,131.033462524414,879341.480324671,0,0,0,0,0,0,0,0,0,0,0
"FT1378",338.236989085106,131.65153503418,222402.383566219,0,0,0,0,0,0,0,0,0,0,0
"FT1379",339.129629929146,228.665130615234,4604672.43044692,0,0,0,0,0,0,0,0,0,0,0
"FT1380",339.253459529752,104.629104,464506.989754253,0,0,0,0,0,0,0,0,0,0,0
"FT1381",340.035523488913,554.354949951172,1156058.40775193,0,0,0,0,0,0,0,0,0,0,0
"FT1383",341.958310924878,190.706619262695,3522371.81628537,0,0,0,0,0,0,0,0,0,0,0
"FT1385",342.265455882273,105.596267700195,1183174.16319584,0,0,0,0,0,0,0,0,0,0,0
"FT1386",343.956516779219,189.939010620117,2084959.73163451,0,0,0,0,0,0,0,0,0,0,0
"FT1388",345.078135842234,627.483001708984,31795156.6291766,4413438,0,0,0,0,0,0,0,0,0,0
"FT1390",345.287504856452,107.959205627441,443090.462735837,0,0,0,0,0,0,0,0,0,0,0
"FT1391",346.054731461913,564.366973876953,24134229.4231255,0,0,0,0,0,0,0,0,0,0,0
"FT1393",347.144950796385,571.471405029297,8395209.98277059,0,0,0,0,0,0,0,0,0,0,0
"FT1394",347.145019536951,373.338577270507,9622087.1192185,1427134,0,0,0,0,0,0,0,0,0,0
"FT1395",348.070511138486,637.473785400391,3690173.31744356,0,0,0,0,0,0,0,0,0,0,0
"FT1396",348.11525334365,395.58235168457,761613.133014325,0,0,0,0,0,0,0,0,0,0,0
"FT1397",348.148403720228,571.139251708984,1396700.32999096,0,0,0,0,0,0,0,0,0,0,0
"FT1399",348.201830633501,97.3854904174805,6645777.97826626,0,0,0,0,0,0,0,0,0,0,0
"FT1400",348.96737492454,818.403930664062,6010393.1455329,0,0,0,0,0,0,0,0,0,0,0
"FT1401",349.099377123863,263.627349853516,1263217.35943663,0,0,0,0,0,0,0,0,0,0,0
"FT1402",349.205587352043,95.8162612915039,775608.99086394,0,0,0,0,0,0,0,0,0,0,0
"FT1403",349.273581552595,112.769508361816,939904.855135495,0,0,0,0,0,0,0,0,0,0,0
"FT1404",350.931872085582,787.8134765625,71724802.3437854,0,0,17516834,10522940,0,0,0,13734538,0,0,0
"FT1406",352.232925017257,121.852684020996,8188615.51899938,0,0,0,0,0,0,0,0,0,0,0
"FT1408",353.05562423362,636.151184082031,14325304.3832099,1496107,0,0,0,0,0,0,0,0,0,0
"FT1409",353.936246611859,461.668426513672,8382613.6884615,0,0,0,0,0,0,0,0,0,0,0
"FT1410",353.936203172759,182.896759033203,37271123.1128108,0,0,0,0,0,0,0,0,0,0,0
"FT1411",353.936267619014,434.244445800781,17871308.0302002,0,0,0,0,0,0,0,0,0,0,0
"FT1412",354.051157367567,420.496124267578,2106820.08421188,0,0,0,0,0,0,0,0,0,0,0
"FT1413",354.059259097775,638.900726318359,1011319.90123461,0,0,0,0,0,0,0,0,0,0,0
"FT1414",355.074028361274,659.939270019531,5959177.0439687,0,0,0,0,0,0,0,0,0,0,0
"FT1415",355.934413704793,462.520956,3861049.13377753,0,0,0,0,0,0,0,0,0,0,0
"FT1416",355.934429063707,184.958587646484,13470977.3262241,0,0,0,0,0,0,0,0,0,0,0
"FT1417",356.856040754808,1278.01403808593,38788452.5953014,0,0,0,0,0,0,0,0,0,0,0
"FT1418",357.165521551336,508.7744140625,3444803.24064524,0,0,0,0,0,0,0,0,0,0,0
"FT1419",358.124655741036,469.323974609375,2834095.48320538,758607,0,0,0,0,0,0,0,0,0,0
"FT1420",358.880005883339,1237.09238710938,103696990.398757,0,0,0,13622087,0,0,0,0,0,0,0
"FT1421",360.150152535796,603.517272949219,4163304.32399813,0,0,0,0,0,0,0,0,0,0,0
"FT1422",362.313852993705,101.881931304932,651825.446644081,202163,0,0,0,0,0,0,0,0,0,0
"FT1424",363.960356514667,807.065002441406,4973367.94951393,0,0,0,0,0,0,0,0,0,0,0
"FT1425",364.065209611009,772.062316894531,3277621.74831497,0,0,0,0,0,0,0,0,0,0,0
"FT1427",365.092986128339,604.162811279297,963907.312387923,0,0,0,0,0,0,0,0,0,0,0
"FT1428",365.105671242671,603.277282714844,1340583.45669457,0,0,0,0,0,0,0,0,0,0,0
"FT1429",365.268511498103,101.658012390137,669408.726051043,0,0,0,0,0,0,0,0,0,0,0
"FT1430",366.051285393056,447.881042480469,2045579.62358992,0,0,0,0,0,0,0,0,0,0,0
"FT1431",366.909498770049,787.493591308594,24434281.0864056,0,0,3244287,0,0,0,0,0,0,0,0
"FT1432",367.958568142606,787.802429199219,12747630.9675552,0,0,2943017,1756555,0,0,0,0,0,0,0
"FT1433",368.066931626224,422.322204589844,377721.016711521,0,0,0,0,0,0,0,0,0,0,0
"FT1434",368.942555053292,787.520935058594,17559594.8830352,0,0,4367138,2377268,0,0,0,0,63245917,0,0
"FT1435",369.050611852106,775.290893554688,1546927.1686399,0,0,0,0,0,0,0,0,0,0,0
"FT1438",371.187164416224,604.158630371094,967026.934858887,7445053,0,0,0,0,0,0,0,0,0,0
"FT1439",371.187133874482,657.767333984375,572091.518971224,4501740,0,0,0,0,0,0,0,0,0,0
"FT1440",371.227733920576,110.77286529541,222766.670017095,0,0,0,0,0,0,0,3160097,0,0,0
"FT1441",372.190435550273,603.691955566406,8381548.46020626,0,0,0,0,0,0,0,0,0,0,0
"FT1443",373.110391250979,366.02360534668,923773.260847641,0,0,0,0,0,0,0,0,0,0,0
"FT1444",374.019794448817,209.150512695312,1407374.71887279,0,0,0,0,0,0,0,0,0,0,0
"FT1445",376.04671896681,263.059890747071,4149312.08813462,0,0,0,0,0,0,0,0,0,0,0
"FT1446",376.142425635056,602.59521484375,434882.07755362,0,0,0,0,0,0,0,0,0,0,0
"FT1447",376.180663152062,117.650012969971,1219923.57491612,390878,0,0,0,0,0,0,0,0,0,0
"FT1448",377.053284707953,321.531799790039,5682521.28514085,0,0,0,0,0,0,0,0,0,0,0
"FT1449",377.133115180578,603.863952636719,1846414.85926489,0,0,0,0,0,0,0,0,0,0,0
"FT1450",377.145813676457,657.334747314453,925011.313386282,0,0,0,0,0,0,0,0,0,0,0
"FT1451",377.145877894061,603.243469238281,2769571.48514787,0,0,0,0,0,0,0,0,0,0,0
"FT1452",378.308758448065,98.5626602172852,933698.812371562,0,0,0,0,0,0,0,0,0,0,0
"FT1453",378.308782602663,119.707542419434,801362.723838135,0,0,0,0,0,0,0,0,0,0,0
"FT1454",380.191587055704,122.458808898926,717009.373350155,0,0,0,0,0,0,0,0,0,0,0
"FT1455",382.082408307698,358.085906982422,901312.761527469,0,0,0,0,0,0,0,0,0,0,0
"FT1456",382.082379314105,324.402694702148,1175375.01040201,0,0,0,0,0,0,0,0,0,0,0
"FT1457",383.103396904605,128.203720092773,1526484.98265083,0,0,0,0,0,0,0,0,0,0,0
"FT1458",383.153260393485,198.949432373047,1754631.19228465,0,0,0,0,0,0,0,0,0,0,0
"FT1459",383.153202476896,207.970489501953,1263535.85696164,0,0,0,0,0,0,0,0,0,0,0
"FT1460",384.109341818879,313.500228881836,4437869.20665025,0,0,0,0,0,0,0,0,0,0,0
"FT1461",384.934213741313,805.176940917969,9311425.94368533,0,0,0,0,0,0,0,0,0,0,0
"FT1462",385.110479031695,118.311836242676,1144209.75212972,0,0,0,0,0,0,0,0,0,0,0
"FT1463",385.128691709141,529.635650634766,39392995.8560345,0,0,0,0,0,0,0,0,0,0,0
"FT1464",386.04232829994,230.695808410645,3364121.21437537,0,0,0,0,0,0,0,0,0,0,0
"FT1467",387.18010826662,121.616310119628,2067555.44835853,684632,0,0,0,0,0,0,2118403,0,0,0
"FT1468",388.03644184764,231.51936340332,7834130.50828414,0,0,0,0,0,0,0,0,0,0,0
"FT1469",388.121494111509,447.060211181641,1863057.07154997,0,0,0,0,0,0,0,0,0,0,0
"FT1470",388.254225533612,112.152626037597,4410534.37230374,739365,0,0,0,0,0,0,0,0,0,0
"FT1471",389.030659089374,420.724884033203,3422731.48107326,0,0,0,0,0,0,0,0,0,0,0
"FT1472",389.123120488251,108.505794525147,1393806.69142097,0,0,0,0,0,0,0,0,0,0,0
"FT1475",391.95832117604,787.493591308594,120733430.762542,0,0,30753285,20085815,0,0,0,0,0,0,0
"FT1478",393.297685463691,103.470241546631,424325.577942689,0,0,0,0,0,0,0,0,0,0,0
"FT1480",394.30380167062,102.026679992676,502980.884208347,0,0,0,0,0,0,0,0,0,0,0
"FT1481",396.259326868027,122.458808898926,625398.439859074,0,0,0,0,0,0,0,0,0,0,0
"FT1482",396.913907935566,794.759826660156,6804947.79216137,0,0,0,0,0,0,0,0,0,0,0
"FT1483",397.911808998127,136.624816894531,2707119.50808242,0,0,0,0,0,0,0,0,0,0,0
"FT1484",398.125030563396,297.079147338868,1821798.0919414,0,0,0,0,0,0,0,0,0,0,0
"FT1485",399.144583550079,650.000305175781,1727503.63262491,0,0,0,0,0,0,0,0,0,0,0
"FT1486",399.911493086569,129.862899780273,2467622.06965866,0,0,0,0,0,0,0,0,0,0,0
"FT1487",400.038807787627,376.511901855469,1285975.69188757,0,0,0,0,0,0,0,0,0,0,0
"FT1488",400.05798709185,186.968200683593,3855699.00574853,0,0,0,0,0,0,0,0,0,0,0
"FT1489",401.124805774875,312.069213867188,50988247.7880872,4434385,0,0,0,0,0,0,0,0,0,0
"FT1491",403.134760888754,755.990173339844,444160.124460475,0,0,0,0,0,0,0,0,0,0,0
"FT1492",403.172908171245,133.796745300293,176445.159359042,0,0,0,0,0,0,0,0,0,0,0
"FT1493",404.175955238086,125.477371215821,406615.722516932,0,0,0,0,0,0,0,0,0,0,0
"FT1494",404.20673849958,102.757263183594,893886.008857575,0,0,0,0,0,0,0,0,0,0,0
"FT1495",405.009440143844,745.078247070312,3406490.22051233,0,0,0,0,0,0,0,0,0,0,0
"FT1496",406.119384779112,665.742431640625,1595309.4361524,395365,0,0,0,0,0,0,0,0,0,0
"FT1498",406.339961966835,106.83325958252,309554.137396198,0,0,0,0,0,0,0,0,0,0,0
"FT1499",407.098097726036,525.499084472656,2369423.79092047,658328,0,0,0,0,0,0,0,0,0,0
"FT1500",407.936014054565,787.493591308594,7672063.18795371,0,0,0,0,0,0,0,0,0,0,0
"FT1501",411.105011408737,121.305694580078,282329.64676078,0,0,0,0,0,0,0,0,0,0,0
"FT1502",411.780009995417,188.181045532227,3619189.90229498,0,0,0,0,0,0,0,0,0,0,0
"FT1503",413.778217309611,189.352569580078,7366810.02242605,0,0,0,0,0,0,0,0,0,0,0
"FT1504",415.211556440812,97.4313659667969,579378.41215645,0,0,0,0,0,0,0,0,0,0,0
"FT1505",415.776306152344,189.352569580078,4702195.44832438,0,0,0,0,0,0,0,0,0,0,0
"FT1506",416.051683650826,636.353881835938,1141703.64654481,0,0,0,0,0,0,0,0,0,0,0
"FT1507",416.066668108626,275.551483154297,834657.650927588,0,0,0,0,0,0,0,0,0,0,0
"FT1508",418.159782708445,657.902526855469,1745947.88654625,0,0,0,0,0,0,0,0,0,0,0
"FT1509",418.19139338612,117.650012969971,6374004.97043974,1937917,0,0,0,0,0,0,981410,0,0,0
"FT1510",418.85653320629,1278.07623291015,11308860.0657395,0,0,0,0,0,0,0,0,0,0,0
"FT1512",419.315368598213,11.6810016632081,257976.740121603,0,0,0,0,0,0,0,0,0,0,0
"FT1513",420.170977869771,120.932712554931,584802.562603433,0,0,0,0,0,0,0,0,0,0,0
"FT1514",420.901134196992,789.609802246094,18484409.3601145,0,0,7238547,5612266,0,0,0,0,0,0,0
"FT1516",422.0359641215,747.227844238281,1237843.11954281,0,0,0,0,0,0,0,0,0,0,0
"FT1517",422.89793691455,788.963989257812,6472480.91853209,0,0,0,0,0,0,0,0,0,0,0
"FT1518",425.176493498057,493.330184936523,19150068.9726974,3590874,0,0,0,0,0,0,0,0,0,0
"FT1519",427.095309374851,757.164001464844,1576034.75286996,0,0,0,0,0,0,0,0,0,0,0
"FT1520",429.004623668609,312.588180541992,2478999.17015951,0,0,0,0,0,0,0,0,0,0,0
"FT1521",429.156037994764,296.643920898438,2973810.29003095,0,0,0,0,0,0,0,0,0,0,0
"FT1522",432.238365998993,97.3331604003906,638904.21961606,0,0,0,0,0,0,0,0,0,0,0
"FT1523",432.280470069527,110.60090637207,2512181.91730621,519878,0,0,0,0,0,0,0,0,0,0
"FT1524",433.094420098597,231.491088867188,1906499.60678449,0,0,0,0,0,0,0,0,0,0,0
"FT1528",438.106164737413,323.141952514649,2388855.77966329,0,0,0,0,0,0,0,0,0,0,0
"FT1529",442.059699241631,551.873046875,16899731.5475811,0,0,47974593,0,0,0,0,0,0,0,0
"FT1530",442.868868669959,182.479721069336,2054240.51347128,0,0,0,0,0,0,0,0,0,0,0
"FT1531",443.020200028435,295.338272094726,2632138.54491844,0,0,809926,0,0,0,0,0,0,0,0
"FT1533",444.170722306682,119.517959594727,3641945.32165381,1148795,0,0,0,0,0,0,448629,0,0,0
"FT1534",444.867090743332,183.650817871094,2028964.72807365,0,0,0,0,0,0,0,0,0,0,0
"FT1535",445.232827360044,119.398239135742,341179.273868407,0,0,0,0,0,0,0,0,0,0,0
"FT1537",447.095153808594,232.489486694336,998943.335161284,0,0,0,0,0,0,0,0,0,0,0
"FT1540",448.899317225488,787.802429199219,8803595.85631664,0,0,2643974,1438602,0,0,0,0,0,0,0
"FT1541",449.08941880544,231.537643432617,1396096.57539531,0,0,0,0,0,0,0,0,0,0,0
"FT1543",450.077396070214,562.804168701172,1313076.58984867,0,0,0,0,0,0,0,0,0,0,0
"FT1544",453.343496134951,119.34797668457,336095.106854895,0,0,0,0,0,0,0,0,0,0,0
"FT1545",457.111975698063,549.024536132812,16431997.1850347,3139226,0,0,0,0,0,0,0,0,0,0
"FT1546",460.98300108225,787.935485839844,3842906.67325448,0,0,0,0,0,0,0,51645979,0,0,28329778
"FT1547",463.046591072266,311.29833984375,1537644.68721978,0,0,0,0,0,0,0,0,0,0,0
"FT1548",465.925965022619,787.596801757812,174611892.335953,0,0,53600511,28627099,0,0,0,0,0,0,0
"FT1553",476.306628006651,108.41870880127,1164239.36890663,262851,0,0,0,0,0,0,0,0,0,0
"FT1555",478.794708251953,1290.2138671875,5802525.68874664,0,0,0,0,0,0,0,0,0,0,0
"FT1558",480.857108782823,1280.47454833985,8687761.88248494,0,0,0,0,0,0,0,0,0,0,0
"FT1559",481.903540452607,787.493591308594,17184802.943932,0,0,3041756,0,0,0,0,0,0,0,0
"FT1560",487.178508423751,394.140838623047,3320726.98809323,629999,0,0,0,0,0,0,0,0,0,0
"FT1562",490.057610659051,311.300140380859,2424139.36152139,0,0,0,0,0,0,0,0,0,0,0
"FT1563",492.055676310343,311.349426269531,1239629.69645935,0,0,0,0,0,0,0,0,0,0,0
"FT1564",494.868769982907,787.5693359375,20879100.4290377,6345614,0,9580273,6361942,0,0,0,0,0,0,0
"FT1569",502.089741487756,190.023895263672,3679616.79607212,0,0,0,0,0,0,0,0,0,0,0
"FT1570",502.711054965852,188.14924621582,910671.734606154,0,0,794052,0,0,0,0,0,0,0,0
"FT1571",503.118725143701,324.819244384766,4216990.87831177,0,0,0,0,0,0,0,0,0,0,0
"FT1573",511.895484742863,789.42724609375,3700249.61475631,0,0,0,0,0,0,0,0,0,0,0
"FT1574",518.08484144392,217.198257446289,1378546.32577634,0,0,0,0,0,0,0,0,0,0,0
"FT1575",520.332844580065,106.258255004883,479281.874023193,0,0,0,0,0,0,0,0,0,0,0
"FT1576",521.09708957325,234.347198486328,4117848.72612341,594241,0,0,0,0,0,0,0,0,0,0
"FT1577",522.197335755827,106.70658493042,1223277.56976327,531818,0,0,0,0,0,0,0,0,0,0
"FT1578",535.506764617872,787.260040283203,1386121.44873379,0,0,0,0,0,0,0,0,0,0,0
"FT1579",540.374451630116,117.054870605469,1285417.21367431,373043,0,0,0,0,0,0,0,0,0,0
"FT1580",542.857522613012,1275.24768066406,16685606.0627917,0,0,0,0,0,0,7982872,0,0,0,0
"FT1581",547.249619640216,114.786930084229,2541913.64077336,1001569,0,0,0,0,0,0,0,0,0,0
"FT1582",548.077417996404,158.399833679199,3857112.85006245,0,0,0,0,0,0,0,0,0,0,0
"FT1583",548.271566125871,125.620658874512,162294.969049333,0,0,0,0,0,0,0,0,0,0,0
"FT1589",554.16583823548,124.964462280273,895247.51610139,268559,0,0,0,0,0,0,0,0,0,0
"FT1592",560.079237404506,687.700408935547,2015849.16672416,0,0,0,0,0,0,0,0,0,0,0
"FT1593",563.142599170386,195.870452880859,1112376.11849996,0,0,0,0,0,0,0,0,0,0,0
"FT1594",568.784675862401,1279.09350585938,7967076.56772501,0,0,0,0,0,0,0,0,0,0,0
"FT1595",575.977116477376,787.666625976562,4688427.0179511,0,0,1101290,0,0,0,0,49481509,0,0,0
"FT1596",579.137301996562,217.370681762695,942565.197405506,0,0,0,0,0,0,0,0,0,0,0
"FT1597",580.919875715434,787.534729003906,56773779.6460113,10332451,0,21324167,10426526,0,0,0,0,0,0,0
"FT1598",580.920081583751,788.544555664062,55723220.2480141,0,0,20906006,10228464,0,0,0,0,0,0,0
"FT1600",582.048062325673,684.794067382812,432090.613171029,0,0,0,0,0,0,0,0,0,0,0
"FT1602",584.088964490317,745.078247070312,5098503.61623067,747782,0,0,0,0,0,0,0,0,0,0
"FT1604",589.031540588644,745.054809570312,1414657.04373354,362302,0,0,0,0,0,0,0,0,0,0
"FT1606",594.002420849542,787.924530029297,4396057.72319739,0,0,0,12995402,13002062,0,0,0,0,0,0
"FT1608",596.897497732269,788.412414550781,8986860.08985143,0,0,2226243,0,0,0,0,0,0,0,0
"FT1609",608.088922503601,696.387878417969,1484753.15175617,0,0,0,0,0,0,0,0,0,0,0
"FT1610",609.862747218977,787.7890625,3020184.756707,0,0,1643626,0,0,0,0,0,0,0,0
"FT1611",636.794411916312,10.1185064315796,3946939.72993302,0,0,0,0,0,0,0,0,0,0,0
"FT1612",664.116812002275,639.019897460937,2076898.95350974,0,0,0,0,0,0,0,0,0,0,0
"FT1613",666.132302369749,603.204620361328,5518609.48441213,1383001,0,0,1483493,0,0,0,0,0,0,0
"FT1614",674.839266559491,9.19555711746215,3250903.90957048,0,0,0,0,0,0,0,0,0,0,0
"FT1615",685.83016299363,9.48274421691895,2972566.9389635,0,0,0,0,0,0,0,0,0,0,0
"FT1616",691.102429700959,797.186920166016,7187511.40800273,1671091,0,0,0,0,0,0,0,0,0,0
"FT1617",695.913693293647,789.707458496094,39424920.5733605,7782212,0,17254343,7801305,0,0,0,0,0,0,0
"FT1618",695.913940657777,788.311401367188,45976252.3534656,9080354,0,20128615,9083932,9045667,0,0,0,0,0,0
"FT1624",707.07607071949,540.056640625,23256602.917549,0,0,99127860,1726972,1729026,0,0,0,0,0,0
"FT1625",707.997634579991,788.361206054688,34273564.2679672,0,0,9808897,0,0,0,0,0,0,0,0
"FT1626",708.996542083805,787.700164794922,4483994.29736307,0,0,0,0,0,0,0,0,0,0,0
"FT1631",711.891656363347,787.523193359375,6069426.44652759,0,0,1836849,0,0,0,0,0,0,0,0
"FT1639",765.494602897827,787.797088623047,2943196.69502738,0,0,0,2036145,2028805,0,0,0,0,0,0
"FT1640",786.16459368443,533.750335693359,11291327.5884123,3768900,0,0,3768504,0,691226,0,0,0,0,0
"FT1642",810.907803994355,787.791748046875,16938113.1671415,3681175,0,8489515,3652803,3663717,0,0,0,0,0,0
"FT1643",810.908139050704,788.969970703125,16744227.7892522,3685542,0,8391150,3622384,3628980,0,0,0,0,0,0
"FT1646",822.99156117525,788.412414550781,14767549.3849586,0,0,5015571,3148730,3147030,0,0,0,0,0,0
"FT1647",823.990381759255,786.91554,3373769.99938787,0,0,0,0,0,0,0,0,0,0,0
"FT1650",880.4882562322,787.551635742188,1911381.25427405,0,0,0,1586176,1582462,0,0,0,0,0,0
