mz,mz_obs,compound,file_name,rt,rtmin,rtmax,MS2s
385.12943,385.12894,Adenosyl Homocysteine,201118_Std_250nMStdsInH2O_100dda1,0.992,0.19199999999999995,1.792,"88.02206, 100; 137.04584, 14.7; 136.06178, 13.9; 119.03525, 12.4; 222.39415, 6.9; 61.01143, 6.4; 92.02495, 3.2; 56.96557, 3; 67.02967, 1.5; 112.51697, 1.4; 130.93242, 1.4; 56.05035, 1.4; 395.6442, 1.4; 254.79916, 1.4; 97.7017, 1.4; 253.98518, 1.3; 77.53662, 1.3; 60.68557, 1.3; 124.83731, 1.2; 116.61776, 1.2; 71.13732, 1.2; 313.11627, 1.2; 83.13554, 1.2; 145.0282, 1.2; 66.85381, 1.2; 63.11891, 1.1"
397.34705,397.34583,Vitamin D2,201118_Std_250nMStdsInH2O_100dda1,13.6,12.799999999999999,14.4,"91.05463, 100; 220.47845, 85.8; 105.07023, 58.2; 67.05489, 41; 79.05475, 33; 81.07044, 28; 53.03931, 25.9; 129.06985, 23; 55.05494, 20.8; 220.48962, 20; 65.0393, 19.5; 93.07022, 17.5; 95.04951, 15.3; 95.08599, 14.7; 117.07005, 14.7; 69.07045, 14; 115.05428, 13.3; 54.16327, 11.4; 213.28122, 11.1; 107.61545, 10.9; 271.909, 10.9; 119.08562, 10.9; 130.07826, 10.8; 263.88312, 10.6; 292.52084, 10.5; 198.30991, 10.5; 128.06226, 10.5; 147.32652, 10.4; 88.31719, 10.3; 131.08519, 10.1; 106.29637, 9.9; 138.48253, 9.7; 105.57962, 9.6; 55.56648, 9.4; 139.11687, 9.4; 243.56793, 9.3; 58.06132, 9.2; 138.41557, 9; 168.65544, 9; 51.03371, 8.7; 92.82972, 8.2; 63.60654, 7.9; 61.29018, 7.8"
399.14508,399.14435,Adenosyl Methionine,201118_Std_250nMStdsInH2O_100dda1,0.779,-0.02100000000000002,1.5790000000000002,"56.05024, 100; 136.06183, 95.4; 119.03783, 55; 137.04813, 45.9; 97.02887, 41.7; 69.03416, 35.2; 61.01139, 27.5; 74.02431, 19.5; 94.04041, 14; 75.02692, 11.4; 108.04336, 10.2; 92.02488, 10.1; 222.40315, 9.5; 109.05129, 7.4; 67.02976, 7; 53.00296, 6.9; 56.96548, 5.3; 74.06068, 5.2; 148.06183, 4.8; 102.05534, 4.7; 162.07729, 4.6; 135.05415, 3.8; 55.01862, 3.8; 112.05096, 2.9; 121.05118, 2.8; 84.04493, 2.6; 57.03433, 2.6; 82.04051, 2.1; 133.05077, 2.1; 222.42307, 2; 84.95998, 2; 53.99821, 2; 65.83364, 1.9; 123.79009, 1.9; 145.05083, 1.9; 222.41333, 1.9; 60.72424, 1.9; 106.04032, 1.7; 84.70863, 1.6; 55.0298, 1.6; 424.52731, 1.6; 141.23042, 1.5; 94.03208, 1.5; 77.23563, 1.5; 122.50248, 1.5; 51.85008, 1.4; 50.08833, 1.3"
442.14752,442.14703,Vitamin B9,201118_Std_250nMStdsInH2O_100dda1,4.572,3.7720000000000002,5.372,"81.0453, 100; 124.0507, 66.3; 79.02967, 57.9; 106.04031, 57.7; 108.05595, 47.6; 92.04995, 32.9; 120.04449, 26.1; 65.03927, 23.6; 110.06042, 14; 54.03456, 11.7; 222.42609, 8.8; 69.00914, 8.6; 222.41124, 8; 148.06206, 7.4; 176.05682, 6.2; 52.01901, 5.6; 222.43565, 3.7; 134.0356, 3.5; 121.05149, 3; 107.02426, 2.8; 368.85632, 2.7; 152.04541, 2.7; 115.30194, 2.7; 266.37469, 2.6; 54.35512, 2.6; 150.56285, 2.6; 149.04597, 2.5; 64.68611, 2.5; 66.64344, 2.4; 131.03523, 2.4; 58.72752, 2.4; 125.03529, 2.4; 126.60579, 2.4; 82.89556, 2.3; 57.41275, 2.3; 128.11572, 2.3; 174.34138, 2.3; 222.36282, 2.2; 60.55836, 2.2; 128.83704, 2.1; 85.52335, 2.1"
445.31067,445.31021,Vitamin K2,201118_Std_250nMStdsInH2O_100dda1,13.99,13.19,14.790000000000001,"81.07039, 100; 67.05392, 96.3; 91.05473, 88.8; 222.45001, 72.4; 105.03395, 67.5; 128.06223, 63.5; 79.05482, 62; 115.05447, 47.8; 55.055, 45.9; 152.0623, 43.3; 141.06984, 40.9; 222.46385, 35.7; 93.07041, 33.6; 105.07026, 33.3; 165.06985, 31.4; 95.0497, 28.8; 53.03939, 28.3; 222.4727, 23.1; 129.06984, 23.1; 107.08605, 20.9; 181.06494, 20.6; 65.03929, 19.7; 69.07054, 19.2; 95.08594, 18.2; 301.93518, 18; 105.13221, 17.9; 137.23094, 17.1; 194.57631, 16.5; 222.88463, 16; 77.19125, 15.7; 112.85078, 15.7; 147.7282, 15.6; 67.26239, 15.4; 181.66739, 15.3; 57.42861, 15.1; 137.92374, 15.1; 163.52002, 15; 191.14462, 15; 137.2171, 15; 82.4817, 14.9; 64.67139, 14.8; 128.15553, 14.8; 121.95975, 14.7; 141.37651, 14.6; 53.12945, 14.5; 141.56808, 14.5; 128.76962, 14.3; 123.27544, 14.1"
451.3576,451.35556,Vitamin K1,201118_Std_250nMStdsInH2O_100dda1,14.619,13.818999999999999,15.419,NA
536.43817,536.43744,Carotene,201118_Std_250nMStdsInH2O_100dda1,16.191,15.390999999999998,16.991,"91.0547, 100; 105.07018, 55.4; 141.06982, 42.2; 128.06201, 40.7; 129.07004, 31.2; 79.05474, 30.9; 115.05446, 27.8; 117.07001, 24.9; 119.08567, 23.4; 67.05486, 22.2; 53.03932, 19.4; 103.05459, 17.9; 222.46832, 17.6; 95.04955, 17.1; 155.08578, 16.5; 153.06984, 15.9; 165.06953, 14.3; 142.07784, 12.9; 93.07026, 12.8; 55.05496, 12.4; 143.08514, 12.4; 222.46365, 12.4; 222.47887, 11.1; 222.48921, 10.2; 179.08524, 7.8; 152.06186, 7.3; 130.07771, 6.4; 65.03921, 5.9; 81.07036, 5.7; 178.07735, 5.5; 105.04478, 5.2; 154.07733, 4.7; 257.95151, 4.6; 145.10109, 4.6; 167.0856, 4.5; 169.10088, 4.5; 131.08507, 4.2; 309.40143, 4.2; 166.07753, 4.2; 262.22513, 4; 252.71634, 3.8; 334.31631, 3.8; 200.38792, 3.8; 216.84627, 3.7; 105.08693, 3.7; 53.58764, 3.7; 235.343, 3.6; 170.28748, 3.6; 61.90963, 3.6; 176.67532, 3.6; 103.56803, 3.6; 113.55145, 3.6; 62.05104, 3.6; 234.60036, 3.5; 70.14386, 3.5; 66.1679, 3.5; 70.11069, 3.5; 80.08295, 3.5; 192.8266, 3.5; 248.94409, 3.5; 76.07567, 3.4; 136.65451, 3.4; 78.15311, 3.4; 64.65218, 3.4; 59.5112, 3.4; 75.69771, 3.3; 208.50212, 3.3; 53.87963, 3.3; 84.70144, 3.2; 130.54237, 3.2; 94.0168, 3.1; 78.55333, 3.1; 52.94823, 3.1; 69.2002, 3.1; 106.80189, 3; 72.47244, 3"
613.15979,613.15875,Glutathione Disulfide,201118_Std_250nMStdsInH2O_100dda1,0.763,-0.03700000000000003,1.5630000000000002,"215.47925, 100; 215.49243, 51.5; 84.04497, 29.4; 85.0402, 29.2; 58.99571, 28.9; 76.02222, 26.1; 139.03221, 13.9; 56.05024, 12; 86.00636, 10.9; 55.01847, 9.1; 74.00652, 8.9; 83.0608, 8; 622.0368, 7.6; 545.27496, 7.6; 68.05024, 7.4; 149.64656, 7.1; 467.20901, 6.9; 100.02216, 6.8; 519.84039, 6.8; 80.05016, 6.5; 198.43015, 6.5; 111.40907, 6.4; 60.34579, 6.4; 89.67937, 6.4; 286.29459, 6.3; 113.46262, 6.2; 121.16054, 6.2; 72.06911, 6.1; 55.74468, 6; 163.46863, 5.8; 69.96068, 5.6; 81.39802, 5.5; 70.33232, 5.5"
664.78607,664.78558,Hydroxo B12,201118_Std_250nMStdsInH2O_100dda1,4.572,3.7720000000000002,5.372,"147.09164, 100; 132.06828, 27.7; 131.06045, 21; 219.50561, 10.3; 437.11681, 7.2; 436.1089, 7.1; 120.08099, 6.9; 450.12451, 6.5; 375.11382, 6; 449.1174, 5.7; 145.07605, 5.6; 451.13286, 5.1; 464.14093, 4.1; 463.13271, 3.7; 438.12621, 3.3; 361.0983, 3.3; 450.12506, 3.2; 98.98464, 3; 494.13934, 2.8; 373.09857, 2.8; 507.14734, 2.7; 495.1468, 2.3; 448.10899, 2.3; 104.04974, 2.2; 462.12555, 2.1; 106.06562, 2; 435.10107, 1.9; 384.09038, 1.8; 389.12881, 1.8; 508.15512, 1.8; 371.08391, 1.6; 374.10599, 1.6; 401.12936, 1.6; 493.13077, 1.6; 93.07037, 1.6; 387.11392, 1.5; 465.14874, 1.5; 146.08394, 1.3; 508.15469, 1.2; 422.09354, 1.2; 434.09338, 1.2; 521.16235, 1.1; 452.14066, 1; 423.10205, 1; 387.11505, 0.9; 406.09583, 0.9; 509.1622, 0.9; 383.08231, 0.9; 394.09708, 0.8; 424.10922, 0.8; 385.09906, 0.7; 386.10538, 0.7; 390.13754, 0.7; 506.13895, 0.7; 425.11288, 0.7; 446.15192, 0.7; 118.06554, 0.7; 835.67944, 0.6; 230.55743, 0.6; 493.25943, 0.6; 479.11514, 0.6; 356.05923, 0.6; 364.1398, 0.6; 862.38611, 0.6; 191.73085, 0.6; 301.93097, 0.6; 121.18053, 0.6; 207.48587, 0.6"
672.80109,672.802,Methyl B12,201118_Std_250nMStdsInH2O_100dda1,6.396,5.596,7.196,"147.0916, 100; 132.06828, 26.5; 131.06046, 18.8; 437.11649, 6.2; 145.07597, 6; 120.08104, 5.9; 450.12567, 5.9; 375.11319, 5.9; 436.10831, 4.7; 451.13205, 4.1; 449.11746, 3.8; 464.14008, 3.8; 438.12497, 3.6; 361.09848, 3.6; 377.13013, 3.4; 494.13904, 3.4; 222.40184, 3.2; 98.9846, 3; 508.15408, 3; 452.14197, 3; 373.09836, 2.7; 495.147, 2.6; 387.11325, 2.6; 507.14578, 2.4; 521.1618, 2.4; 423.1026, 2.3; 432.13541, 2.3; 424.10995, 2.2; 463.13229, 2.1; 93.07043, 1.9; 523.17926, 1.7; 509.15973, 1.7; 481.13126, 1.7; 374.10648, 1.6; 371.08325, 1.5; 104.05002, 1.5; 493.12802, 1.5; 222.41597, 1.5; 446.14975, 1.4; 146.08374, 1.4; 434.15128, 1.3; 466.15628, 1.3; 422.09335, 1.3; 118.06538, 1.2; 453.14944, 1.2; 106.06563, 1.2; 359.08386, 1.2; 390.1376, 1.2; 108.69404, 1.1; 984.23547, 1.1; 480.12549, 1; 394.0957, 1; 301.26633, 1; 439.13403, 1; 347.08502, 1; 103.58065, 1; 1042.67212, 0.9; 145.07069, 0.9; 198.04121, 0.9; 315.07425, 0.9; 309.69211, 0.9; 94.49577, 0.9; 103.0546, 0.8; 92.85519, 0.8; 167.16747, 0.8"
678.28943,678.29108,RP B12,201118_Std_250nMStdsInH2O_100dda1,5.174,4.3740000000000006,5.974,"147.09155, 100; 132.06827, 30.4; 131.06041, 23.8; 450.12436, 9.8; 120.08092, 8.3; 375.11307, 6.4; 451.13315, 6.2; 219.74564, 5.9; 145.07614, 5.6; 463.13248, 5.4; 464.13974, 5; 507.14584, 5; 449.116, 4.5; 436.10831, 4.4; 437.11649, 4.2; 104.04979, 3.7; 494.13837, 3.6; 373.09888, 3.5; 98.98458, 3.2; 508.15527, 3.2; 387.11389, 2.7; 438.12546, 2.5; 521.1626, 2.4; 462.12329, 2.3; 389.12738, 2.2; 509.16232, 2.1; 106.06545, 2.1; 465.14838, 2; 493.12885, 2; 361.09882, 1.9; 383.0817, 1.7; 448.10886, 1.7; 219.75854, 1.7; 435.10153, 1.6; 422.12827, 1.5; 388.121, 1.5; 495.14459, 1.5; 446.15237, 1.4; 476.14105, 1.4; 478.15549, 1.4; 420.11115, 1.3; 452.1409, 1.3; 385.09885, 1.3; 520.15582, 1.3; 522.17072, 1.3; 374.10562, 1.2; 103.05494, 1.1; 506.14313, 1.1; 479.16049, 1; 568.54004, 0.9; 288.06442, 0.9; 128.6082, 0.9; 370.07843, 0.9; 581.57617, 0.9; 335.71875, 0.9; 95.04951, 0.9; 98.34898, 0.9; 244.56447, 0.8; 94.15772, 0.8; 139.05049, 0.8; 216.77107, 0.8"
693.41901,693.41791,Monesin,201118_Std_250nMStdsInH2O_100dda1,11.686,10.886,12.486,"222.42384, 100; 222.43733, 32.4; 535.22046, 24.8; 379.24323, 24.2; 96.1497, 24.1; 237.97682, 23.9; 53.5858, 23.6; 124.12353, 23.3; 76.52873, 21.7; 151.81432, 20.8; 76.81676, 20.5; 259.1915, 20.3; 55.91716, 20.2; 149.42267, 20.1; 123.83642, 19.6; 81.20014, 19.2; 61.70935, 18.6; 62.61119, 18.5; 93.15514, 18.3"
790.33667,790.33667,Coenzyme B12,201118_Std_250nMStdsInH2O_100dda1,5.548,4.748,6.348,"147.09155, 100; 132.06827, 25.5; 131.06036, 20.9; 450.12494, 7.9; 437.11624, 7; 120.08104, 6.6; 222.40686, 5.7; 361.09799, 5.4; 451.13159, 4.8; 436.10876, 4.8; 145.07581, 4.5; 375.11389, 4.2; 438.1246, 4.1; 508.15439, 3.9; 507.14572, 3.4; 495.14542, 3.3; 494.13766, 3.2; 449.11664, 3.2; 432.13416, 3.2; 377.12894, 3.1; 452.13928, 3.1; 509.16107, 2.9; 493.12964, 2.8; 463.13269, 2.6; 464.1394, 2.4; 373.09769, 2.3; 424.11014, 2.2; 387.11276, 2.2; 146.08365, 2.1; 462.12534, 2.1; 434.14993, 2; 418.11823, 1.9; 466.15381, 1.8; 389.12732, 1.7; 384.08997, 1.6; 453.14899, 1.6; 423.10056, 1.6; 523.17499, 1.5; 522.16968, 1.5; 374.10507, 1.5; 394.09579, 1.5; 465.14816, 1.4; 552.1673, 1.3; 370.07672, 1.3; 1140.56763, 1.3; 197.77132, 1.2; 1092.31201, 1.2; 450.25006, 1.2; 124.00848, 1.2; 724.37024, 1.1; 711.33234, 1.1; 216.98392, 1.1; 146.99825, 1.1; 182.71928, 1.1; 1570.224, 1.1; 912.01147, 1.1; 730.63879, 1; 711.20105, 1; 279.42938, 1; 182.27896, 1; 373.13937, 1; 327.41516, 1; 144.08052, 1; 222.3945, 1; 111.31938, 1"
863.69171,863.68829,Coenzyme Q10,201118_Std_250nMStdsInH2O_100dda1,16.374,15.573999999999998,17.174,"91.0547, 100; 67.05486, 70.4; 222.4537, 62.4; 79.05473, 60.7; 111.04429, 43.7; 81.07038, 43; 95.04942, 36.8; 83.04958, 36.3; 105.07021, 34.5; 93.07018, 31.4; 95.08596, 26.4; 65.03926, 26.3; 222.47719, 22.8; 103.05457, 20.7; 222.46799, 20.7; 139.03886, 20.4; 128.06186, 20.2; 107.08588, 18.8; 124.13175, 16.1; 115.05447, 15.5; 69.07052, 15.5; 145.10088, 15.3; 60.99297, 14.7; 260.34906, 14.6; 119.08608, 14.6; 374.11731, 14.3; 764.54437, 13.7; 69.76854, 13.7; 65.35577, 13.5; 174.21417, 13.5; 91.02186, 13.4; 152.43636, 13.3; 656.77081, 13.1; 164.67253, 13.1; 125.17954, 13; 180.45743, 13; 108.55634, 12.4"
102.0555,102.05533,Homoserine lactone,201118_Std_250nMStdsInH2O_100dda2,0.712,-0.08800000000000008,1.512,"56.96552, 100; 67.51125, 30.4; 58.50531, 18.8; 76.51577, 10.3; 60.9584, 7.9; 74.02434, 3.1; 74.06072, 2.7; 56.05023, 2.6; 99.98738, 1.7; 97.00807, 1.4; 74.97599, 1.1; 78.99762, 0.8; 102.09181, 0.7"
104.10754,104.10733,Choline,201118_Std_250nMStdsInH2O_100dda2,0.712,-0.08800000000000008,1.512,"60.08149, 100; 58.06586, 83.9; 104.10734, 31.1; 59.07368, 6.8; 60.95838, 4.4; 69.5069, 2; 56.05024, 0.8; 60.10597, 0.7; 78.51217, 0.7; 60.05719, 0.7; 58.0891, 0.6; 62.92981, 0.6"
118.08681,118.08648,Betaine,201118_Std_250nMStdsInH2O_100dda2,0.733,-0.06700000000000006,1.533,"58.06587, 100; 95.0496, 41.7; 59.07367, 33.6; 53.0397, 31.7; 51.02387, 18.7; 77.03921, 16.9; 105.0451, 13.7; 76.93084, 10.7; 118.08643, 9.1; 59.93098, 8.9; 94.944, 6.5; 56.96573, 6; 50.0159, 3.7; 81.03407, 3.7; 118.06599, 3.5; 72.08146, 2.3; 55.0186, 2; 83.52355, 1.5; 91.05475, 1.2; 112.9545, 1.2; 56.05022, 0.7; 58.96147, 0.6"
124.03986,124.03949,Vitamin B3,201118_Std_250nMStdsInH2O_100dda2,0.859,0.05899999999999994,1.659,NA
125.09664,125.09628,"2,4 octadienal",201118_Std_250nMStdsInH2O_100dda2,7.116,6.316,7.9159999999999995,"83.04978, 100; 55.05505, 99.2; 79.05486, 35.4; 84.04499, 28.9; 65.03932, 25.9; 91.05481, 20.3; 95.04968, 19.2; 53.03942, 15; 55.01869, 12.8; 67.05493, 12.2; 96.05734, 9.5; 81.07043, 8.9; 138.20912, 7.8; 92.73803, 7.6; 54.72517, 7.5; 105.6137, 7.4; 83.061, 7.1; 57.0342, 7; 62.99184, 6.6; 98.21604, 6.5; 107.83115, 6.4; 80.33587, 6.4; 55.29005, 6.3; 100.74843, 6.3; 71.90421, 6.1; 67.12933, 5.9"
131.04968,131.04921,trans cinnamic acid,201118_Std_250nMStdsInH2O_100dda2,6.097,5.297000000000001,6.897,"103.0546, 100; 95.0496, 77.4; 53.03934, 64.3; 105.04508, 22.2; 77.03918, 12.4; 88.02215, 9.9; 102.04678, 9.7; 51.02373, 9.5; 131.0639, 5.1; 81.03407, 4.9; 97.00814, 4.9; 55.01854, 3.2; 50.01591, 2.9; 83.46046, 2.3; 59.01542, 2.2; 145.53995, 2.1; 78.99763, 2.1; 56.90446, 2.1; 77.15408, 2.1; 108.54492, 2.1; 51.54219, 2; 53.55258, 2; 69.99475, 2; 56.67688, 1.9; 67.32441, 1.9; 65.6806, 1.9"
131.12967,131.1292,Agmatine,201118_Std_250nMStdsInH2O_100dda2,0.672,-0.128,1.472,"72.0814, 100; 60.05635, 17.1; 97.07644, 5.7; 55.02982, 5.7; 55.05498, 4; 71.92895, 1.5; 114.10286, 0.9; 72.93771, 0.9; 72.04902, 0.6; 90.94817, 0.6; 68.95277, 0.6"
138.0555,138.05489,Aminobenzoic Acid,201118_Std_250nMStdsInH2O_100dda2,1.973,1.173,2.773,"65.03881, 100; 93.0578, 32.8; 95.05042, 30.9; 55.93513, 23.6; 53.03934, 21.2; 94.06555, 16.8; 92.04995, 12.1; 105.04511, 7.7; 77.03921, 6.7; 110.06032, 6.6; 51.02372, 5.2; 120.04472, 4.5; 75.02344, 4.4; 138.05502, 4; 81.03404, 3.4; 121.02854, 3.4; 67.05489, 2.9; 107.04945, 2.8; 114.97111, 2.2; 66.0471, 2; 111.04429, 1.9; 96.04483, 1.9; 79.0548, 1.8; 93.03386, 1.8; 80.05004, 1.3; 53.00293, 1.3; 103.01809, 1.2; 123.06805, 1.2; 56.96553, 1.1; 55.93382, 1.1; 82.03736, 1.1; 138.01746, 1; 138.05495, 0.9; 121.03986, 0.9; 112.76176, 0.9; 154.21588, 0.9; 58.62017, 0.9; 82.47107, 0.9; 120.81438, 0.8; 138.66998, 0.8; 65.88919, 0.8; 59.71342, 0.8; 52.01905, 0.8; 95.56899, 0.8; 90.59758, 0.8; 108.55987, 0.8; 128.15115, 0.8; 148.09102, 0.8; 57.2556, 0.8; 56.3358, 0.8; 137.23949, 0.8; 82.93434, 0.8; 112.5258, 0.7; 114.81232, 0.7; 58.5433, 0.7; 55.0044, 0.7; 105.6419, 0.7; 111.00679, 0.7; 124.93026, 0.7; 60.67949, 0.7; 61.26466, 0.7; 122.06036, 0.7; 67.02936, 0.7; 57.41209, 0.7; 50.48512, 0.7; 69.64428, 0.7"
144.04831,144.0477,Sulfurol,201118_Std_250nMStdsInH2O_100dda2,1.138,0.33799999999999986,1.938,"113.0296, 100; 84.95952, 32.3; 112.02182, 30.3; 126.03732, 16.4; 56.96554, 14.8; 71.95254, 11; 70.99565, 7; 65.0393, 6.5; 144.04787, 6; 80.05006, 6; 72.00348, 4.7; 99.02669, 4.6; 102.97067, 3.6; 86.01899, 3.6; 61.92853, 2; 98.0066, 2; 85.01122, 2; 57.93555, 2; 58.99562, 1.8; 97.00958, 1.5; 81.05802, 0.9; 55.05493, 0.9; 114.03773, 0.9; 68.04998, 0.8; 64.23788, 0.7; 134.35091, 0.6; 148.95012, 0.6; 59.20922, 0.6; 73.01129, 0.6; 93.31803, 0.6; 144.7298, 0.6; 53.68538, 0.6; 52.04282, 0.6"
147.09222,147.09154,Dimethyl-benzimidazole,201118_Std_250nMStdsInH2O_100dda2,3.441,2.641,4.241,"132.06826, 100; 131.06047, 93.2; 64.92794, 82.8; 147.09162, 81.4; 120.08096, 24.4; 145.07701, 18.5; 91.05472, 16; 93.0698, 13.5; 106.06547, 9.9; 104.04986, 8.5; 79.05482, 7.2; 95.04964, 6.3; 146.08377, 6; 103.05455, 5.8; 123.96455, 5.2; 53.03933, 3.9; 80.04999, 3.6; 65.03931, 2.9; 56.96556, 2.7; 118.06544, 1.8; 105.0576, 1.5; 130.06531, 1.5; 105.04503, 1.4; 93.05774, 1; 77.03919, 0.9; 119.07305, 0.8; 94.06562, 0.8; 100.94883, 0.7; 96.04495, 0.6; 105.04499, 0.6; 64.95546, 0.6; 92.05005, 0.6"
153.05518,153.05461,Vanillin,201118_Std_250nMStdsInH2O_100dda2,4.429,3.6290000000000004,5.229,NA
153.12794,153.12737,"2,4 decadienal",201118_Std_250nMStdsInH2O_100dda2,9.487,8.687,10.287,"70.94244, 100; 55.05496, 85.1; 88.95285, 75.3; 56.96552, 72.4; 83.04966, 66.1; 79.05481, 29.1; 107.00117, 28.5; 53.03935, 28.4; 95.04965, 27.6; 111.96865, 26.7; 67.05492, 26.6; 65.03928, 26.3; 91.05483, 18.8; 106.96327, 16.8; 108.05292, 16.8; 117.95989, 16; 118.96751, 12.5; 105.04512, 9.1; 130.01691, 9.1; 102.0224, 8.9; 88.99089, 8.8; 55.01859, 8; 129.97888, 7.5; 107.0496, 7.4; 69.07052, 7; 89.00244, 7; 80.05811, 6.9; 90.94856, 6.3; 77.01338, 6.2; 59.93096, 6.1; 70.95872, 5.9; 53.93976, 5.4; 53.00293, 5.4; 96.05302, 4.8; 169.08246, 4.7; 108.95897, 4.7; 55.93511, 4.6; 122.99369, 4.5; 81.03399, 4.5; 141.98323, 4.4; 93.07024, 4.3; 70.9804, 4.3; 77.03899, 4.2; 80.04996, 4.1; 51.02365, 4.1; 52.98821, 3.8; 52.71202, 3.7; 99.81435, 3.6; 88.07143, 3.6; 64.71047, 3.6; 59.48624, 3.5; 72.94809, 3.5; 64.22314, 3.4; 77.84103, 3.3"
161.10786,161.10728,Tryptamine,201118_Std_250nMStdsInH2O_100dda2,2.477,1.6769999999999998,3.277,"143.07292, 100; 115.05446, 85.4; 117.07193, 75.6; 144.08076, 65.2; 60.95839, 43.1; 91.05471, 42.7; 117.05756, 42.3; 56.96554, 29.5; 103.05465, 20.3; 71.95248, 17.2; 145.06462, 16.1; 155.06056, 15.5; 127.05442, 11.5; 95.04953, 10.2; 116.06218, 9.7; 72.93771, 9.4; 128.04964, 9.3; 101.95023, 8; 142.06511, 6.9; 73.93808, 6; 137.97072, 6; 53.03928, 5.6; 119.96072, 5.1; 128.06216, 4.6; 56.94296, 4.4; 60.95113, 4.4; 91.94865, 4.4; 90.94814, 4.2; 78.92436, 4.1; 79.05481, 4.1; 118.06507, 4.1; 129.05739, 3.6; 97.00797, 3.5; 55.93513, 3.5; 89.0391, 3.4; 146.06027, 2.7; 164.08145, 2.7; 132.06235, 2.6; 65.03931, 2.6; 91.5554, 2.5; 105.07014, 2.4; 56.47652, 2.4; 83.57708, 2.1; 56.32936, 2.1; 58.94627, 2.1"
162.04433,162.04433,Indole 3 carboxylic acid,201118_Std_250nMStdsInH2O_100dda2,5.253,4.453,6.053,NA
162.09189,162.09131,Tryptophol,201118_Std_250nMStdsInH2O_100dda2,5.093,4.293,5.893,"84.95881, 100; 143.06986, 82.5; 115.05455, 66.1; 117.07021, 49.9; 144.08092, 47.2; 56.96557, 45.4; 91.05476, 43.8; 117.0576, 36.1; 71.95258, 26.2; 130.06525, 22.4; 102.97073, 18.9; 103.05482, 15.7; 145.06467, 12.4; 155.06068, 11.3; 127.05439, 9.9; 120.98114, 6.8; 116.06233, 6.5; 146.06027, 6.3; 142.06505, 6.1; 128.04965, 5.9; 116.04964, 5.8; 53.0394, 4.7; 60.95842, 4.6; 118.06561, 4.4; 95.04971, 4.1; 89.0391, 3.2; 128.06224, 3.2; 134.06046, 3.2; 132.08046, 2.6; 131.06847, 2.5; 65.59662, 2.5; 150.02634, 2.2; 124.06891, 2.2; 183.58386, 2.1; 143.99702, 2.1; 61.26749, 2; 55.59171, 1.9"
166.08681,166.08612,Ethyl 3 aminobenzoate,201118_Std_250nMStdsInH2O_100dda2,3.166,2.3659999999999997,3.966,"65.03928, 100; 95.04959, 36.3; 94.0656, 33.9; 93.05774, 26.4; 138.05493, 26.3; 53.03934, 23.4; 92.04929, 17.6; 110.06037, 13.9; 121.0286, 12.9; 105.04507, 11.3; 120.04459, 8.7; 56.96553, 7.8; 75.02353, 7.6; 77.03922, 6.8; 51.02373, 4.7; 67.05493, 4.1; 88.95313, 4; 81.03413, 3.6; 60.95842, 2.5; 111.04434, 2.4; 119.95114, 2.3; 55.01861, 1.9; 83.93032, 1.9; 93.03389, 1.9; 121.03971, 1.8; 107.04951, 1.7; 83.97623, 1.3; 103.01826, 1; 50.01588, 0.9; 66.04709, 0.9; 101.94064, 0.9; 79.05485, 0.8; 96.04482, 0.8; 94.06231, 0.8; 75.94536, 0.7; 149.03459, 0.7; 106.96359, 0.6; 53.00298, 0.6"
166.08681,166.08623,Phenylalanine,201118_Std_250nMStdsInH2O_100dda2,1.146,0.34599999999999986,1.946,"103.05457, 100; 120.08092, 38.1; 91.0547, 16.2; 95.04958, 14.7; 56.96552, 14.7; 79.0548, 11.8; 93.07034, 11.1; 53.03932, 9.1; 105.04506, 5.4; 88.95307, 5.4; 60.95838, 4.4; 119.94908, 2.4; 102.04673, 2.1; 75.94535, 2; 106.96346, 1.8; 119.07325, 1.8; 77.03915, 1.7; 83.9762, 1.7; 65.03927, 1.5; 118.06532, 1.5; 107.04944, 1.4; 81.03399, 1.4; 83.93031, 1.3; 51.0237, 1.2; 80.04998, 1.1; 101.94057, 1; 94.06559, 0.8; 55.01854, 0.7; 124.97372, 0.7; 148.03925, 0.7; 101.98676, 0.7"
167.07082,167.07025,Acetovanillone,201118_Std_250nMStdsInH2O_100dda2,4.957,4.157,5.757,"84.96024, 100; 56.96553, 35.7; 71.95251, 29.8; 102.97064, 7.3; 125.98635, 0.9"
