mz,mz_obs,compound,file_name,rt,rtmin,rtmax,MS2s
269.06299,269.06253,Homocystine,201119_Std_4uMStdsMix1InH2O_100pos2,10.989,10.189,11.789,"88.02209, 100; 217.25333, 24.5; 56.05024, 19.7; 61.01139, 8.5; 217.26935, 7.5; 90.0377, 5.7; 217.24188, 5.1; 217.28081, 2.7; 227.46602, 2.2; 73.01137, 2.2; 227.45175, 2.2; 88.02518, 2; 217.22928, 1.6; 183.51143, 1.3; 135.73448, 1.2; 149.10696, 1.2; 272.99615, 1.2; 217.21637, 1.2; 138.90468, 1.2; 64.15806, 1.1; 74.05066, 1.1; 234.09866, 1.1; 95.18898, 1.1; 66.06469, 1.1; 154.08781, 1.1; 52.12218, 1.1; 73.44643, 1.1; 53.24177, 1.1; 66.79131, 1; 90.38113, 1; 59.35968, 1; 97.88508, 1; 84.55836, 1; 208.04074, 1; 211.75569, 1; 209.97743, 1; 80.0447, 1; 133.31001, 1; 73.19271, 1; 65.61621, 0.9; 126.48099, 0.9; 66.6848, 0.9; 72.08088, 0.9; 67.34447, 0.9; 50.04039, 0.9; 220.82359, 0.9; 57.13167, 0.9; 62.03241, 0.9"
290.13522,290.13431,Ophthalmic Acid,201119_Std_4uMStdsMix1InH2O_100pos2,9.463,8.663,10.263,"58.06586, 100; 84.04493, 50.8; 56.04992, 20.2; 216.88068, 5; 96.08118, 4.4; 68.05012, 3.6; 216.90011, 1.2; 53.00296, 1.2; 85.02885, 1; 123.09192, 1; 96.04487, 1; 56.01385, 0.9; 124.07594, 0.9; 74.02427, 0.7; 67.04233, 0.6; 106.06556, 0.6"
291.13046,291.12979,Argininosuccinic Acid,201119_Std_4uMStdsMix1InH2O_100pos2,12.543,11.743,13.343,"70.0658, 100; 216.84225, 5.1; 88.03987, 4.1; 74.02433, 2.8; 71.0498, 1.7; 220.43073, 1.5; 216.85688, 1.3; 68.0502, 1.2; 72.0814, 1; 216.82899, 0.7"
295.12897,295.12897,Glutamylphenylalaine,201119_Std_4uMStdsMix1InH2O_100pos2,7.611,6.811,8.411,"103.05464, 100; 120.08101, 62.7; 84.04498, 54.9; 56.05025, 22.3; 79.05485, 15.8; 91.05475, 13.7; 95.05022, 12.8; 93.07038, 12; 105.04511, 4.4; 53.03956, 3.7; 216.80909, 2.9; 130.06528, 2.2; 216.79974, 2.2; 128.04963, 1.8; 107.04942, 1.7; 77.03926, 1.7; 118.06538, 1.7; 216.8191, 1.5; 102.0468, 1.5; 143.07298, 1.3; 119.07325, 1.2; 144.08073, 0.8; 156.08093, 0.7; 51.02374, 0.6; 115.05456, 0.6; 80.0501, 0.6"
308.09164,308.09097,Glutathione,201119_Std_4uMStdsMix1InH2O_100pos2,10.309,9.509,11.109,"58.99571, 100; 84.04495, 57.8; 76.02215, 52.6; 56.05023, 20.8; 80.0501, 8.5; 216.5811, 8; 86.99039, 5.2; 57.98796, 5.2; 216.59343, 4.1; 219.10387, 3.9; 100.02203, 1.7; 88.02211, 1.5; 114.03765, 1.4; 116.01669, 1.2; 142.0322, 1.2; 98.00641, 1.1; 216.57095, 1.1; 216.59778, 1.1; 68.05015, 1; 96.04482, 0.9; 86.00649, 0.9; 97.01112, 0.9; 76.03987, 0.8; 84.04766, 0.7; 216.55885, 0.6"
345.07864,345.0784,Thiamine monophosphate,201119_Std_4uMStdsMix1InH2O_100pos2,10.987,10.187,11.787,"81.04534, 100; 65.03928, 36.3; 54.03462, 34.4; 126.03742, 28.7; 122.07144, 19.8; 99.02675, 19.3; 80.05009, 14; 58.99576, 13.6; 216.07671, 10.3; 220.70797, 8.2; 98.00629, 6.5; 85.01121, 4.9; 68.04936, 4.7; 97.01108, 4.6; 52.01894, 3.7; 55.055, 2.4; 70.99567, 2.3; 55.0551, 2.1; 216.06296, 1.9; 227.46788, 1.1; 105.22807, 1.1; 216.05455, 0.8; 56.96567, 0.8; 65.29855, 0.7; 82.06567, 0.7; 216.09698, 0.7; 89.56217, 0.7; 154.43016, 0.7; 313.87582, 0.7; 93.04491, 0.6; 88.25663, 0.6; 216.35899, 0.6; 64.69694, 0.6; 227.4507, 0.6; 307.06693, 0.6; 96.15715, 0.6; 89.37696, 0.6; 133.53456, 0.6; 84.00358, 0.6; 137.99524, 0.6; 144.04759, 0.6; 259.92282, 0.6; 190.10912, 0.6; 75.76855, 0.6; 107.8027, 0.6; 88.81354, 0.6; 93.92909, 0.6; 290.74115, 0.6; 158.1754, 0.6; 311.96185, 0.6; 128.636, 0.6"
355.07462,355.07407,Cys-Gly oxidized,201119_Std_4uMStdsMix1InH2O_100pos2,10.077,9.277,10.877,"85.04018, 100; 58.99572, 47; 76.02216, 40.8; 55.01859, 21.3; 74.00653, 21; 100.02197, 7; 86.00643, 6.3; 58.02948, 6.3; 99.01415, 5.2; 83.06097, 4.7; 215.97126, 4.4; 76.03995, 3.9; 86.99042, 3.8; 215.95619, 3.7; 116.01676, 3.7; 216.88995, 3.1; 67.04231, 2.6; 57.98791, 2.4; 88.02204, 2.3; 131.99376, 1.8; 84.04507, 1.8; 84.04487, 1.8; 92.01693, 1.7; 56.05025, 1.7; 59.06108, 1.2; 98.00631, 1.2; 86.02417, 1.1; 57.04548, 1.1; 75.01442, 1.1; 88.95189, 0.9; 78.9677, 0.9; 113.03487, 0.8; 54.03459, 0.8; 61.0114, 0.7; 73.01131, 0.7; 215.94463, 0.6; 131.04538, 0.6; 62.0066, 0.6; 74.02437, 0.6"
385.12943,385.12897,Adenosyl Homocysteine,201119_Std_4uMStdsMix1InH2O_100pos2,9.655,8.855,10.455,"88.02206, 100; 136.06177, 17.4; 137.04689, 12.8; 119.03541, 12; 61.01101, 6.3; 92.02483, 2.8; 215.63998, 1.9; 56.05021, 1.9; 109.05116, 1.2; 67.02974, 1.1; 94.04043, 1; 215.62553, 0.8; 62.92974, 0.8; 62.00662, 0.7; 218.88835, 0.7; 58.99577, 0.6"
399.14508,399.14459,Adenosyl Methionine,201119_Std_4uMStdsMix1InH2O_100pos2,13.017,12.217,13.817,"136.06186, 100; 56.05024, 95.5; 215.46057, 55.4; 215.47925, 49.9; 215.47209, 43.6; 97.02887, 43.3; 119.03547, 42.2; 137.04584, 39.6; 69.03423, 32.4; 61.0114, 24.1; 94.04044, 11.9; 74.02426, 11.6; 215.44961, 11.5; 92.02476, 6.6; 215.49017, 6.3; 148.06208, 5.5; 75.027, 4.3; 215.43987, 3.8; 215.42873, 3.7; 227.45589, 3.7; 108.04324, 3.3; 74.06046, 2.9; 246.31732, 2.5; 157.98094, 2.5; 369.13071, 2.5; 196.45784, 2.4; 253.70197, 2.3; 237.28568, 2.3; 53.00288, 2.3; 137.66081, 2.3; 118.84171, 2.3; 343.86597, 2.3; 188.19832, 2.2; 111.43433, 2.2; 180.96165, 2.1; 57.80947, 2.1; 96.8446, 2.1; 143.63153, 2.1; 63.82569, 2.1; 211.60477, 2.1; 348.11447, 2.1; 64.48007, 2.1; 146.46519, 2.1; 138.84529, 2; 198.95369, 2; 121.70325, 2; 169.66249, 2; 344.21268, 2; 233.37421, 2; 85.85325, 2; 127.78692, 2; 423.67233, 2; 55.0128, 2; 67.16886, 2; 93.97735, 1.9; 350.22092, 1.9; 67.91982, 1.9; 52.97865, 1.9; 88.1601, 1.9; 349.91531, 1.9; 157.09132, 1.9; 109.90969, 1.9; 105.07695, 1.9; 69.09331, 1.9; 91.03873, 1.9; 84.04488, 1.9; 65.90762, 1.9; 148.09099, 1.9; 144.52133, 1.9; 65.83731, 1.8; 288.06094, 1.8; 65.81468, 1.8; 78.90645, 1.8; 71.37359, 1.8; 185.61156, 1.8; 76.48707, 1.8; 67.38066, 1.8; 66.18519, 1.8; 116.41019, 1.8; 83.61588, 1.8; 79.14748, 1.8; 71.58732, 1.8; 164.16856, 1.8; 70.92538, 1.7; 64.43665, 1.7"
425.04498,425.04428,Thiamine pyrophosphate,201119_Std_4uMStdsMix1InH2O_100pos2,11.571,10.771,12.371,"81.04533, 100; 126.03741, 39.8; 65.03922, 31.6; 54.03461, 29; 99.02679, 26.5; 122.07137, 15.2; 58.99574, 14.9; 227.46942, 10.1; 227.48209, 9.3; 68.05025, 8.2; 98.00626, 8; 80.05003, 7.7; 218.74046, 6.2; 152.24855, 6.1; 57.04658, 6.1; 282.96008, 6; 215.1386, 6; 293.2294, 5.8; 111.06538, 5.8; 54.8429, 5.7; 125.53796, 5.7; 110.39346, 5.6; 162.17293, 5.6; 119.07455, 5.5; 129.17468, 5.5; 76.55417, 5.1; 82.06558, 5.1; 110.22723, 5; 92.59725, 4.8"
90.0555,90.0554,Sarcosine,201119_Std_4uMStdsMix2InH2O_100pos1,10.287,9.487,11.087,"72.07952, 100; 65.0587, 12.5; 71.20361, 12; 108.54752, 11.9; 61.86055, 11.9; 109.10007, 11.8; 85.66031, 11.7; 57.71303, 11.6; 54.5326, 11.3; 78.65502, 10.8; 65.18281, 10.6; 70.76826, 10.5; 70.04713, 10.5; 84.75121, 10.4; 59.82209, 10.2; 96.4933, 10.1; 53.01717, 9.2"
90.0555,90.05555,beta-Alanine,201119_Std_4uMStdsMix2InH2O_100pos1,11.583,10.783,12.383,"72.08141, 100; 94.18712, 25; 70.06579, 22.9; 61.02914, 17.4; 92.58913, 16.2; 100.8063, 15.7; 52.86566, 13.9; 57.12599, 13.2; 64.87051, 12.3; 53.76456, 12.2; 64.79066, 12.2; 92.3478, 12; 94.32397, 11.8; 70.6677, 11.5; 89.53813, 11.4; 51.10915, 11.2; 98.74689, 11.2; 72.46411, 11.1; 71.69312, 11.1; 92.82298, 10.8; 65.24268, 10.7; 60.9866, 10.7; 56.45393, 10.5; 71.65441, 10; 69.42512, 9.5"
112.05109,112.0509,Cytosine,201119_Std_4uMStdsMix2InH2O_100pos1,7.452,6.652,8.252,"95.02443, 100; 112.05081, 32.4; 69.04539, 19.5; 94.04046, 15.2; 67.02976, 14.5; 68.01377, 14.1; 52.01894, 5.5; 71.02467, 1.9"
121.03233,121.03204,Dimethylsulfonioacetate (DMS-Ac),201119_Std_4uMStdsMix2InH2O_100pos1,8.88,8.08,9.68,"62.01918, 100; 61.01136, 37.6; 63.02702, 12.3; 121.03202, 4.3; 87.99816, 2.8; 59.96716, 1.5; 60.02129, 1; 103.02177, 0.7; 75.02695, 0.6"
124.03986,124.03947,Vitamin B3,201119_Std_4uMStdsMix2InH2O_100pos1,2.732,1.932,3.532,"96.04491, 100; 80.05012, 99.7; 124.03955, 33.2; 53.03937, 16; 83.06102, 15.8; 124.0872, 8.5; 78.03449, 8.2; 68.05022, 3.4; 66.03458, 3.1; 111.03196, 2.5; 107.0608, 2.3; 51.02376, 1.9; 79.0423, 1.7; 140.03437, 1.4; 52.01904, 1.2; 119.06061, 0.8"
126.06673,126.06637,5-Methylcytosine,201119_Std_4uMStdsMix2InH2O_100pos1,6.372,5.572,7.172,"109.03994, 100; 81.0453, 58.6; 83.06093, 50.7; 56.05022, 40.7; 126.0663, 33.7; 108.05594, 31; 54.03458, 28.7; 82.02983, 28.2; 71.02465, 7.1; 66.03456, 1.4; 69.00899, 1.2; 67.04231, 1"
127.07322,127.07282,Melamine,201119_Std_4uMStdsMix2InH2O_100pos1,7.494,6.694,8.294,"85.05141, 100; 68.02501, 63.6; 127.07283, 12.8; 60.05636, 6.6; 68.02497, 2.2; 110.0465, 2.2"
132.10181,132.10205,Trimethylammonium Propionate (TMAP),201119_Std_4uMStdsMix2InH2O_100pos1,9.999,9.199,10.799,"58.06585, 100; 59.07366, 22.2; 60.08184, 7.9; 73.02901, 6.7; 132.10194, 6.6; 55.01861, 0.8; 74.06064, 0.7"
135.04797,135.04749,DMSP,201119_Std_4uMStdsMix2InH2O_100pos1,10.218,9.418,11.018,"63.027, 100; 73.02904, 42.5; 61.01135, 30.3; 55.01857, 10.3; 62.01918, 2.2; 59.96718, 1.1; 152.28162, 0.9; 82.01282, 0.8; 91.03939, 0.8; 113.80704, 0.7; 64.1709, 0.7; 128.59633, 0.7; 129.8643, 0.7; 72.23972, 0.7; 87.03919, 0.7; 65.90604, 0.7; 50.23536, 0.6; 82.61858, 0.6; 54.0593, 0.6; 84.23125, 0.6; 65.48319, 0.6"
137.04634,137.04584,Hypoxanthine,201119_Std_4uMStdsMix2InH2O_100pos1,6.1,5.3,6.9,"110.0352, 100; 119.03542, 98.3; 55.03015, 63.7; 137.04579, 59.5; 82.04055, 55.8; 94.04045, 45.8; 92.02413, 28.9; 67.02976, 27.3; 106.94755, 14.6; 138.02984, 8.2; 83.02455, 5.7; 112.05166, 5.7; 65.01412, 4.9; 88.93721, 4.3; 93.00883, 3.8; 128.04559, 2.9; 77.01402, 1.6; 120.01944, 1.2; 121.971, 1; 91.92439, 0.8; 68.01377, 0.8; 90.95285, 0.7"
138.0555,138.05504,Homarine,201119_Std_4uMStdsMix2InH2O_100pos1,6.302,5.502,7.102,"96.04484, 100; 94.06645, 40.5; 78.03443, 26.6; 93.05857, 9.4; 120.03873, 7.6; 79.04274, 7.3; 138.05521, 6.8; 111.03855, 6.6; 65.03925, 6.3; 67.05492, 5.9; 53.03933, 5.2; 138.05067, 5.1; 95.04124, 3.9; 51.02371, 3.7; 55.02985, 3.6; 83.04073, 3.4; 56.03001, 2.7; 82.04058, 2; 111.03211, 2; 80.05016, 1.8; 110.03525, 1.7; 92.04993, 1.7; 110.06037, 1.7; 50.01591, 1.6; 120.03263, 1.6; 93.02815, 1.6; 138.04289, 1.4; 138.0913, 1.4; 68.0331, 1.2; 67.02971, 1.2; 124.03941, 1.1; 95.04954, 0.9; 139.03331, 0.8; 94.04044, 0.8; 68.05017, 0.8; 95.07339, 0.7; 67.04226, 0.7; 66.04709, 0.6"
139.05075,139.05026,Imidazoleacrylic Acid,201119_Std_4uMStdsMix2InH2O_100pos1,6.302,5.502,7.102,"93.04523, 100; 66.03454, 32.5; 121.03986, 18.6; 95.06088, 10.5; 68.05022, 8.5; 94.05151, 2.8; 97.04008, 2.6; 69.04741, 2.3; 56.05022, 1.4; 67.04117, 1.3; 97.04817, 1.3; 139.05035, 0.9; 82.05317, 0.8; 53.00297, 0.7; 96.04493, 0.7; 57.93555, 0.6; 95.06882, 0.6"
140.03815,140.03755,N-methyltaurine,201119_Std_4uMStdsMix2InH2O_100pos1,7.11,6.31,7.91,"58.06586, 100; 56.0507, 18; 78.9854, 15.4; 57.93554, 8.9; 96.99584, 6.2; 57.05792, 0.6"
143.08205,143.08167,Ectoine,201119_Std_4uMStdsMix2InH2O_100pos1,9.974,9.174,10.774,"68.05013, 100; 97.07642, 37.9; 56.05022, 15.4; 83.06091, 2.3; 98.08372, 1.7; 143.08164, 0.7"
146.1181,146.11757,Acetylcholine,201119_Std_4uMStdsMix2InH2O_100pos1,13.88,13.08,14.68,"87.04462, 100; 60.08152, 6.4; 58.06589, 3; 71.07365, 1.4"
148.06099,148.06033,beta-Glutamic acid,201119_Std_4uMStdsMix2InH2O_100pos1,10.174,9.374,10.974,"88.03981, 100; 100.07618, 7.2; 70.0294, 6.1; 84.28109, 1.6; 124.02625, 1.5; 166.6566, 1.4; 168.4137, 1.4; 165.42567, 1.4; 52.96764, 1.3; 56.20317, 1.3; 118.73056, 1.2; 51.70066, 1.2; 135.01691, 1.2; 74.59545, 1.1; 50.59658, 1.1"
148.09737,148.09682,4-Hydroxyisoleucine,201119_Std_4uMStdsMix2InH2O_100pos1,8.049,7.249,8.849,"58.06586, 100; 74.02426, 80.9; 100.0761, 50.5; 67.05488, 44.9; 57.07066, 26.9; 84.08127, 16.4; 65.03931, 9; 101.02281, 6.4; 68.82383, 5.9; 126.57168, 5.5; 78.80059, 5.5; 61.51999, 5.4; 72.27286, 5.3; 135.1671, 5.3; 85.58157, 5.3; 124.53505, 5.3; 80.99945, 5.2; 92.51659, 5; 116.14705, 5; 128.20126, 5; 162.48116, 5; 52.15926, 5; 62.28816, 4.9; 120.08092, 4.9; 104.13512, 4.9; 136.5071, 4.8; 58.10811, 4.8; 67.53349, 4.8; 64.04137, 4.8; 58.01178, 4.8; 60.62466, 4.8; 148.74142, 4.8; 74.60192, 4.6; 150.68738, 4.6; 79.48799, 4.3; 54.35189, 4.2"
150.07797,150.07739,6-Methyladenine,201119_Std_4uMStdsMix2InH2O_100pos1,4.069,3.269,4.869,"108.04343, 100; 123.06672, 61.8; 94.04049, 57.3; 150.0775, 40.5; 96.05669, 31.7; 82.0406, 24.7; 106.03971, 24.3; 55.03011, 22.3; 133.05098, 21.2; 135.05401, 18.7; 119.0355, 18.2; 57.04577, 17.4; 69.04544, 17; 79.02968, 15.4; 67.03015, 11.1; 112.05089, 8.1; 92.0248, 7.1; 109.0513, 6.8; 148.06183, 6.6; 81.04573, 6.4; 121.05114, 6.1; 81.03276, 5.7; 151.06153, 3.1; 124.05071, 3; 137.0459, 1.9; 54.03463, 1.4; 66.02201, 1.2; 54.0221, 1; 52.01902, 0.9; 70.04071, 0.7; 65.01423, 0.6"
152.05724,152.05663,Guanine,201119_Std_4uMStdsMix2InH2O_100pos1,8.658,7.858,9.458,"153.04063, 100; 110.03518, 47.3; 55.02983, 31.6; 128.04554, 30; 135.03016, 18.7; 82.04051, 17.2; 80.02489, 16.3; 107.03623, 15.7; 93.0088, 10.5; 152.05662, 4.6; 109.05118, 4.4; 134.04618, 4.2; 65.01411, 4.2; 58.06587, 2.9; 68.01379, 2.9; 83.02447, 2.7; 154.02463, 2.4; 98.03535, 1.9; 92.02478, 1.3; 136.01424, 1.1; 67.02969, 1; 68.02495, 0.6"
154.01741,154.01677,Cysteinesulfinic acid,201119_Std_4uMStdsMix2InH2O_100pos1,10.123,9.323,10.923,"73.02907, 100; 74.0243, 80.9; 58.06589, 47; 55.01862, 35.4; 70.02938, 10; 112.74599, 5.7; 115.22019, 5.7; 70.56108, 5.6; 163.51239, 5.5; 57.1073, 5.5; 132.05499, 5.4; 59.28731, 5.4; 114.65779, 5.3; 129.03836, 5.3; 145.97893, 5.3; 56.86004, 5.2; 59.38906, 5.2; 51.42303, 5.2; 150.65738, 5.1; 124.03394, 5.1; 71.32996, 5; 66.83385, 5; 90.04411, 4.9; 52.15162, 4.8; 52.37855, 4.8; 70.87618, 4.6"
159.07697,159.0764,Hydroxyectoine,201119_Std_4uMStdsMix2InH2O_100pos1,11.356,10.556,12.156,"83.06092, 100; 84.04493, 39; 72.04503, 33.6; 95.06078, 8.4; 113.07119, 7; 96.04481, 5.9; 56.05022, 5.8; 60.04509, 5.2; 68.05014, 4.5; 82.02926, 2.6; 97.0764, 1.9; 76.93361, 1.7; 54.03458, 1.7; 84.06874, 0.8; 59.93097, 0.8; 94.94396, 0.7"
160.09737,160.09679,Turicine,201119_Std_4uMStdsMix2InH2O_100pos1,9.084,8.284,9.884,"58.06586, 100; 88.0762, 63.8; 160.09676, 14.1; 70.06579, 12.2; 82.06571, 9.2; 102.05535, 9.2; 100.07612, 6.5; 73.05286, 4.1; 56.05025, 3.3; 86.06059, 3; 55.0424, 2.6; 55.01857, 1.7; 74.06068, 1.6; 73.02905, 1.4; 69.03414, 1.3; 114.09154, 1.3; 71.07364, 1.3; 87.0683, 1.2; 72.04493, 1; 71.04979, 0.9; 72.08141, 0.8; 68.05021, 0.7; 96.08124, 0.7"
166.12318,166.12247,Hordenine,201119_Std_4uMStdsMix2InH2O_100pos1,4.534,3.734,5.334,"103.05465, 100; 91.05475, 89.2; 95.04964, 76.7; 93.07038, 40.9; 121.06613, 32.2; 105.04512, 25.7; 77.03925, 17.4; 53.03913, 13.1; 102.04686, 4; 81.03409, 3.9; 65.03933, 3.8; 55.01862, 3.4; 51.02373, 2.7; 121.06499, 2.6; 78.04701, 1.7; 58.06592, 1.5; 94.04179, 1.4; 50.01592, 1.4; 118.06538, 1.4; 119.04941, 0.8; 79.05478, 0.6; 57.93556, 0.6"
179.00533,179.00475,Arsenobetaine,201119_Std_4uMStdsMix2InH2O_100pos1,7.864,7.064,8.664,"104.96833, 100; 102.95273, 76.9; 119.99165, 25.9; 100.93709, 17.9; 90.91644, 12.4; 106.94758, 10.8; 130.94731, 7.5; 122.97946, 5.8; 76.93768, 5.3; 120.96227, 4.8; 88.93768, 4.1; 90.95284, 2.5; 136.99426, 1.7; 121.96887, 1.5; 145.99449, 1.4; 160.99416, 1.4; 115.9479, 1.1; 116.96972, 1; 145.97066, 0.8; 89.94508, 0.7"
179.07419,179.07378,Gonyol,201119_Std_4uMStdsMix2InH2O_100pos1,11.235,10.435,12.035,"104.96835, 100; 62.92975, 88.3; 57.03424, 84; 102.95284, 56.8; 63.02699, 35.5; 71.01336, 33.2; 57.93552, 30.4; 119.99159, 29.6; 55.05498, 26.3; 90.91645, 25.5; 122.97869, 22.5; 100.9372, 22.4; 79.95622, 22.3; 121.96638, 21.2; 116.9721, 19.4; 71.04988, 17.4; 102.9567, 17.3; 138.99264, 16.7; 120.96325, 14.7; 97.96661, 13.2; 106.94758, 13.1; 130.94746, 10.4; 136.02166, 6.1; 75.94584, 5.9; 61.01144, 5.9; 74.93812, 5.5; 75.04474, 5.1; 55.01858, 5.1; 84.94624, 4.4; 92.94859, 4.3; 53.03934, 4; 58.94336, 4; 57.03575, 3.7; 88.93707, 3.3; 93.95649, 3.2; 145.99457, 3.1; 99.04475, 3; 89.02384, 2.4; 135.01358, 2.2; 53.88914, 2.2; 78.28909, 2.1; 92.05812, 2.1; 78.58295, 2; 100.06842, 2; 199.89565, 2; 131.10638, 1.9; 136.66792, 1.9; 91.80717, 1.9; 115.96446, 1.9; 67.31876, 1.9; 119.28235, 1.9; 117.68484, 1.8; 135.55156, 1.8; 76.23456, 1.8; 101.94886, 1.8; 55.95968, 1.7; 93.67328, 1.7; 74.90095, 1.7; 80.15251, 1.7; 162.26656, 1.7; 64.70399, 1.6; 71.73616, 1.6; 61.83162, 1.6"
189.16031,189.15987,Trimethyl-L-lysine,201119_Std_4uMStdsMix2InH2O_100pos1,17.742,16.942,18.542,"84.08142, 100; 56.05028, 18.1; 67.05498, 15.5; 60.08128, 13.5; 58.06591, 3.3; 67.055, 3.1; 55.05507, 1.8; 57.07073, 1.7; 65.03939, 1.6; 69.05801, 1.6; 85.06544, 1.5; 74.02436, 1.5; 82.06581, 0.9; 59.07375, 0.9; 106.90519, 0.7"
206.13924,206.13879,Dexpanthenol,201119_Std_4uMStdsMix2InH2O_100pos1,2.909,2.109,3.709,"58.06593, 100; 56.01389, 78.5; 67.05498, 55.9; 76.0764, 36; 57.07069, 15.5; 74.02433, 14.6; 59.04996, 13.9; 65.03935, 13.9; 55.05502, 12.1; 218.85126, 8.3; 95.04967, 6.7; 69.07061, 6.3; 84.04512, 4.1; 83.04982, 4; 218.86206, 3.9; 53.00299, 3.9; 96.08138, 3.6; 85.06547, 3.2; 56.05026, 2.7; 218.84274, 2.4; 84.04498, 2; 218.8709, 2; 79.05492, 1.9; 81.0579, 1.9; 220.59659, 1.4; 220.58702, 1.2; 218.83137, 1.2; 80.05025, 1.1; 84.08138, 1; 218.8788, 0.9; 94.06575, 0.8; 205.9601, 0.8; 221.08226, 0.8; 96.4593, 0.7; 148.39299, 0.7; 80.37093, 0.7; 57.04327, 0.7; 110.06042, 0.7"
222.09712,222.09712,N-Acetylglucosamine,201119_Std_4uMStdsMix2InH2O_100pos1,8.518,7.718,9.318,"84.04371, 100; 219.06706, 72; 56.05023, 50.5; 218.36925, 41.4; 218.38567, 38.4; 227.46045, 14.5; 218.35678, 8.7; 69.03394, 8.7; 74.52811, 8.3; 218.39737, 8.3; 227.47189, 7.9; 86.21468, 7.7; 213.34724, 7.7; 234.22447, 7.6; 50.92212, 7.6; 124.02167, 7.5; 84.35788, 7.3; 193.66931, 7.3; 216.68822, 7.1; 78.02964, 6.9; 57.39853, 6.8; 189.81677, 6.7; 143.42294, 6.7; 179.83539, 6.7; 81.04471, 6.6; 73.34518, 6.6; 120.02891, 6.5; 108.50646, 6.5; 53.13676, 6.5; 54.6134, 6.4; 61.05174, 6.4; 223.88248, 6.4; 88.44984, 6.3; 213.30241, 6.3; 221.19397, 6.2; 60.44498, 6.2; 131.34178, 6.1; 146.1732, 6.1; 70.09341, 6; 60.60344, 6; 62.78914, 6; 95.69643, 6; 53.3957, 6; 57.75591, 6; 54.81929, 5.9; 113.97597, 5.9; 52.54849, 5.9; 52.65041, 5.8; 71.65238, 5.7; 53.78061, 5.6; 57.7846, 5.3"
223.07526,223.0748,Cystathionine,201119_Std_4uMStdsMix2InH2O_100pos1,12.014,11.214,12.814,"88.02207, 100; 56.05026, 5.9; 218.32844, 5.5; 61.01138, 5.2; 106.90483, 2; 218.31573, 1.1"
227.11441,227.11362,Carnosine,201119_Std_4uMStdsMix2InH2O_100pos1,11.272,10.472,12.072,"110.07157, 100; 83.06093, 83.1; 93.04519, 56.9; 95.06082, 29; 56.05023, 17.5; 68.05016, 14.2; 82.05313, 13.8; 81.04533, 10.9; 122.07148, 2.6; 55.01856, 2.3; 218.21776, 1.9; 218.22961, 1.8; 111.05571, 1.6; 55.05502, 1.5; 218.21176, 0.9; 54.0346, 0.9; 69.04546, 0.8; 146.07133, 0.7; 227.45, 0.6; 66.0346, 0.6; 218.20169, 0.6"
241.13007,241.12923,Anserine,201119_Std_4uMStdsMix2InH2O_100pos1,9.856,9.056,10.656,"96.06924, 100; 95.06081, 99.8; 109.07631, 79.5; 68.05053, 49.7; 97.07751, 26.1; 67.04232, 13.8; 107.0607, 13.1; 83.06039, 12.3; 81.04531, 11.4; 82.06622, 11.4; 56.0502, 6.4; 54.03459, 5.7; 80.05003, 5.5; 135.05546, 4.9; 66.03451, 4; 217.87938, 3.3; 124.08708, 3.2; 111.05555, 3; 217.87074, 2.8; 126.10265, 2.5; 65.03924, 2.4; 153.06577, 2.1; 125.07098, 1.9; 81.05788, 1.7; 70.06578, 1.7; 55.05497, 1.6; 55.04241, 1.6; 218.49982, 1.1; 82.05309, 1.1; 121.07608, 1.1; 72.04499, 0.9; 227.45115, 0.8; 72.04501, 0.7; 94.05293, 0.7; 148.08706, 0.7; 53.00302, 0.7; 108.06857, 0.7; 92.03725, 0.7; 59.06113, 0.6; 93.04514, 0.6; 92.0498, 0.6"
244.09335,244.09248,Cytidine,201119_Std_4uMStdsMix2InH2O_100pos1,8.557,7.757,9.357,"112.05079, 100; 95.02441, 91.9; 69.0454, 21.6; 94.04048, 14.5; 67.02976, 8.2; 68.01374, 6.8; 217.82004, 4; 217.81126, 3.5; 52.01887, 3.3; 217.79997, 2.9; 217.82864, 1.4; 71.01346, 1.4; 219.84995, 1.3; 71.02465, 1.1; 57.03427, 0.9; 55.01856, 0.8; 217.7919, 0.7; 219.83568, 0.7"
252.10966,252.10905,Deoxyadenosine,201119_Std_4uMStdsMix2InH2O_100pos1,4.407,3.607,5.207,"136.06183, 100; 119.03623, 94.5; 137.04684, 48; 94.04055, 18.7; 92.02427, 17.3; 73.02947, 10.4; 109.05128, 8.2; 69.03418, 8.2; 67.02981, 8.1; 53.03938, 3.8; 217.62144, 3.1; 82.04055, 2.9; 217.63205, 2.9; 71.04987, 2.7; 112.05083, 1.9; 196.96593, 1.9; 217.63972, 1.8; 57.03437, 1.7; 81.03415, 1.4; 65.01423, 1.3; 55.02994, 1.3; 217.61356, 1.3; 77.01415, 0.9; 53.99831, 0.7; 218.6799, 0.6; 53.00302, 0.6"
255.108,255.10725,Glucosylglycerol,201119_Std_4uMStdsMix2InH2O_100pos1,10.157,9.357,10.957,NA
